series,pcgs_id,name,designation,mint_type
Liberty Seated Dime (1837-1891),4718,1837 25 to 30 known,PR,PR
Liberty Seated Dime (1837-1891),84718,1837 Seated,CAM,PR
Liberty Seated Dime (1837-1891),4721,1838 Est. 2-3 known,PR,PR
Liberty Seated Dime (1837-1891),4722,1839 Est. 5-6 known,PR,PR
Liberty Seated Dime (1837-1891),4724,1840 No Drapery Est. 3-5 known,PR,PR
Liberty Seated Dime (1837-1891),84724,1840 No Drapery,CAM,PR
Liberty Seated Dime (1837-1891),38898,1841 No Drapery 2 known,PR,PR
Liberty Seated Dime (1837-1891),4728,1841 Est. 2-3 known,PR,PR
Liberty Seated Dime (1837-1891),84728,1841,CAM,PR
Liberty Seated Dime (1837-1891),4729,1842 Est. 5-7 known,PR,PR
Liberty Seated Dime (1837-1891),4730,1843 Est. 8-12 known,PR,PR
Liberty Seated Dime (1837-1891),84730,1843,CAM,PR
Liberty Seated Dime (1837-1891),4731,1844 Est. 7 known,PR,PR
Liberty Seated Dime (1837-1891),4732,1845 Est. 5-7 known,PR,PR
Liberty Seated Dime (1837-1891),4733,1846 Est. 10-15 known,PR,PR
Liberty Seated Dime (1837-1891),4734,1847 Est. 4-6 known,PR,PR
Liberty Seated Dime (1837-1891),4735,1848 8 to 10 known,PR,PR
Liberty Seated Dime (1837-1891),4736,1849 Est. 4-5 known,PR,PR
Liberty Seated Dime (1837-1891),4737,1850 Est. 3-4 known,PR,PR
Liberty Seated Dime (1837-1891),4739,1852 Est. 6-8 known,PR,PR
Liberty Seated Dime (1837-1891),84739,1852,CAM,PR
Liberty Seated Dime (1837-1891),4745,1856 Small Date Est. 30-40 known,PR,PR
Liberty Seated Dime (1837-1891),84745,1856 Small Date,CAM,PR
Liberty Seated Dime (1837-1891),4746,1857 Est. 30-50 known,PR,PR
Liberty Seated Dime (1837-1891),84746,1857,CAM,PR
Liberty Seated Dime (1837-1891),4747,1858 Est. 50-70 known,PR,PR
Liberty Seated Dime (1837-1891),84747,1858,CAM,PR
Liberty Seated Dime (1837-1891),4748,1859,PR,PR
Liberty Seated Dime (1837-1891),84748,1859,CAM,PR
Liberty Seated Dime (1837-1891),94748,1859,DCAM,PR
Liberty Seated Dime (1837-1891),4742,1853 Arrows Est. 4-5 known,PR,PR
Liberty Seated Dime (1837-1891),4743,1854 Est. 8-10 known,PR,PR
Liberty Seated Dime (1837-1891),84743,1854,CAM,PR
Liberty Seated Dime (1837-1891),4744,1855 Est. 15-20 known,PR,PR
Liberty Seated Dime (1837-1891),84744,1855,CAM,PR
Liberty Seated Dime (1837-1891),4753,1860,PR,PR
Liberty Seated Dime (1837-1891),84753,1860,CAM,PR
Liberty Seated Dime (1837-1891),4754,1861,PR,PR
Liberty Seated Dime (1837-1891),84754,1861,CAM,PR
Liberty Seated Dime (1837-1891),4755,1862,PR,PR
Liberty Seated Dime (1837-1891),84755,1862,CAM,PR
Liberty Seated Dime (1837-1891),94755,1862,DCAM,PR
Liberty Seated Dime (1837-1891),4756,1863,PR,PR
Liberty Seated Dime (1837-1891),84756,1863,CAM,PR
Liberty Seated Dime (1837-1891),94756,1863,DCAM,PR
Liberty Seated Dime (1837-1891),4757,1864,PR,PR
Liberty Seated Dime (1837-1891),84757,1864,CAM,PR
Liberty Seated Dime (1837-1891),94757,1864,DCAM,PR
Liberty Seated Dime (1837-1891),4758,1865,PR,PR
Liberty Seated Dime (1837-1891),84758,1865,CAM,PR
Liberty Seated Dime (1837-1891),94758,1865,DCAM,PR
Liberty Seated Dime (1837-1891),4759,1866,PR,PR
Liberty Seated Dime (1837-1891),84759,1866,CAM,PR
Liberty Seated Dime (1837-1891),94759,1866,DCAM,PR
Liberty Seated Dime (1837-1891),4760,1867,PR,PR
Liberty Seated Dime (1837-1891),84760,1867,CAM,PR
Liberty Seated Dime (1837-1891),94760,1867,DCAM,PR
Liberty Seated Dime (1837-1891),4761,1868,PR,PR
Liberty Seated Dime (1837-1891),84761,1868,CAM,PR
Liberty Seated Dime (1837-1891),94761,1868,DCAM,PR
Liberty Seated Dime (1837-1891),4762,1869,PR,PR
Liberty Seated Dime (1837-1891),84762,1869,CAM,PR
Liberty Seated Dime (1837-1891),94762,1869,DCAM,PR
Liberty Seated Dime (1837-1891),4763,1870,PR,PR
Liberty Seated Dime (1837-1891),84763,1870,CAM,PR
Liberty Seated Dime (1837-1891),4764,1871,PR,PR
Liberty Seated Dime (1837-1891),84764,1871,CAM,PR
Liberty Seated Dime (1837-1891),94764,1871,DCAM,PR
Liberty Seated Dime (1837-1891),4765,1872,PR,PR
Liberty Seated Dime (1837-1891),84765,1872,CAM,PR
Liberty Seated Dime (1837-1891),4766,"1873 No Arrows, Closed 3",PR,PR
