series,pcgs_id,name,designation,mint_type
Trade Dollar (1873-1885),7031,1873 Trade,MS,MS
Trade Dollar (1873-1885),7032,1873-CC,MS,MS
Trade Dollar (1873-1885),7033,1873-S Trade,MS,MS
Trade Dollar (1873-1885),7034,1874,MS,MS
Trade Dollar (1873-1885),7035,1874-CC,MS,MS
Trade Dollar (1873-1885),7036,1874-S,MS,MS
Trade Dollar (1873-1885),7037,1875,MS,MS
Trade Dollar (1873-1885),7038,1875-CC,MS,MS
Trade Dollar (1873-1885),7039,1875-S,MS,MS
Trade Dollar (1873-1885),7040,1875-S/CC,MS,MS
Trade Dollar (1873-1885),7041,1876,MS,MS
Trade Dollar (1873-1885),914013,1876,PL,MS
Trade Dollar (1873-1885),7042,1876-CC,MS,MS
Trade Dollar (1873-1885),40112,1876-CC Type-I/I,MS,MS
Trade Dollar (1873-1885),7043,1876-S,MS,MS
Trade Dollar (1873-1885),40114,1876-S Type-I/I,MS,MS
Trade Dollar (1873-1885),40115,1876-S Type-I/II,MS,MS
Trade Dollar (1873-1885),40116,1876-S Type-II/II,MS,MS
Trade Dollar (1873-1885),594621,"1876-S Type-II/II, Chopmarked",MS,MS
Trade Dollar (1873-1885),7044,1877,MS,MS
Trade Dollar (1873-1885),97044,1877,PL,MS
Trade Dollar (1873-1885),7045,1877-CC,MS,MS
Trade Dollar (1873-1885),7046,1877-S,MS,MS
Trade Dollar (1873-1885),97046,1877-S,PL,MS
Trade Dollar (1873-1885),7047,1878-CC,MS,MS
Trade Dollar (1873-1885),7048,1878-S,MS,MS
Trade Dollar (1873-1885),7053,1873,PR,PR
Trade Dollar (1873-1885),87053,1873,CAM,PR
Trade Dollar (1873-1885),97053,1873,DCAM,PR
Trade Dollar (1873-1885),7054,1874,PR,PR
Trade Dollar (1873-1885),87054,1874,CAM,PR
Trade Dollar (1873-1885),97054,1874,DCAM,PR
Trade Dollar (1873-1885),7055,1875,PR,PR
Trade Dollar (1873-1885),87055,1875,CAM,PR
Trade Dollar (1873-1885),97055,1875,DCAM,PR
Trade Dollar (1873-1885),7056,1876,PR,PR
Trade Dollar (1873-1885),87056,1876,CAM,PR
Trade Dollar (1873-1885),97056,1876,DCAM,PR
Trade Dollar (1873-1885),7057,1877,PR,PR
Trade Dollar (1873-1885),87057,1877,CAM,PR
Trade Dollar (1873-1885),97057,1877,DCAM,PR
Trade Dollar (1873-1885),7058,1878,PR,PR
Trade Dollar (1873-1885),87058,1878,CAM,PR
Trade Dollar (1873-1885),97058,1878,DCAM,PR
Trade Dollar (1873-1885),7059,1879,PR,PR
Trade Dollar (1873-1885),87059,1879,CAM,PR
Trade Dollar (1873-1885),97059,1879,DCAM,PR
Trade Dollar (1873-1885),7060,1880,PR,PR
Trade Dollar (1873-1885),87060,1880,CAM,PR
Trade Dollar (1873-1885),97060,1880,DCAM,PR
Trade Dollar (1873-1885),7061,1881,PR,PR
Trade Dollar (1873-1885),87061,1881,CAM,PR
Trade Dollar (1873-1885),97061,1881,DCAM,PR
Trade Dollar (1873-1885),7062,1882,PR,PR
Trade Dollar (1873-1885),87062,1882,CAM,PR
Trade Dollar (1873-1885),97062,1882,DCAM,PR
Trade Dollar (1873-1885),7063,1883,PR,PR
Trade Dollar (1873-1885),87063,1883,CAM,PR
Trade Dollar (1873-1885),97063,1883,DCAM,PR
Trade Dollar (1873-1885),7064,1884 10 known,PR,PR
Trade Dollar (1873-1885),87064,1884,CAM,PR
Trade Dollar (1873-1885),7065,1885 5 known,PR,PR
Trade Dollar (1873-1885),87065,1885,CAM,PR
