series,pcgs_id,name,designation
Lincoln Cent (Wheat Reverse) (1909-1958),2511,1918-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2512,1918-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2513,1919,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2514,1919,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2515,1919,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2516,1919-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2517,1919-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2518,1919-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2519,1919-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2520,1919-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2521,1919-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2522,1920,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2523,1920,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2524,1920,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2525,1920-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2526,1920-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2527,1920-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2528,1920-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2529,1920-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2530,1920-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2531,1921,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2532,1921,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2533,1921,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2534,1921-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2535,1921-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2536,1921-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2537,1922-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2538,1922-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2539,1922-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),3285,1922 No D Strong Reverse,BN
Lincoln Cent (Wheat Reverse) (1909-1958),3286,1922 No D Strong Reverse,RB
Lincoln Cent (Wheat Reverse) (1909-1958),3287,1922 No D Strong Reverse,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2543,1923,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2544,1923,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2545,1923,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2546,1923-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2547,1923-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2548,1923-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2549,1924,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2550,1924,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2551,1924,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2552,1924-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2553,1924-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2554,1924-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2555,1924-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2556,1924-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2557,1924-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2558,1925,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2559,1925,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2560,1925,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2561,1925-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2562,1925-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2563,1925-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2564,1925-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2565,1925-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2566,1925-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2567,1926,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2568,1926,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2569,1926,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2570,1926-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2571,1926-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2572,1926-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2573,1926-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2574,1926-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2575,1926-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2576,1927,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2577,1927,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2578,1927,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2579,1927-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2580,1927-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2581,1927-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2582,1927-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2583,1927-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2584,1927-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2585,1928,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2586,1928,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2587,1928,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2588,1928-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2589,1928-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2590,1928-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2591,1928-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2592,1928-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2593,1928-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2594,1929,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2595,1929,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2596,1929,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2597,1929-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2598,1929-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2599,1929-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2600,1929-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2601,1929-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2602,1929-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2603,1930,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2604,1930,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2605,1930,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2606,1930-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2607,1930-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2608,1930-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2609,1930-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2610,1930-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2611,1930-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2612,1931,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2613,1931,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2614,1931,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2615,1931-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2616,1931-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2617,1931-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2618,1931-S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2619,1931-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2620,1931-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2621,1932,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2622,1932,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2623,1932,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2624,1932-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2625,1932-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2626,1932-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2627,1933,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2628,1933,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2629,1933,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2630,1933-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2631,1933-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2632,1933-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2633,1934,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2634,1934,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2635,1934,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2636,1934-D,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2637,1934-D,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2638,1934-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2639,1935,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2640,1935,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2641,1935,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2644,1935-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2647,1935-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2648,1936,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2649,1936,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2650,1936,RD
Lincoln Cent (Wheat Reverse) (1909-1958),82648,"1936 Doubled Die Obverse, Type 1",BN
Lincoln Cent (Wheat Reverse) (1909-1958),82649,"1936 Doubled Die Obverse, Type 1",RB
Lincoln Cent (Wheat Reverse) (1909-1958),82650,"1936 Doubled Die Obverse, Type 1",RD
Lincoln Cent (Wheat Reverse) (1909-1958),92648,"1936 Doubled Die Obverse, Type 2",BN
Lincoln Cent (Wheat Reverse) (1909-1958),92649,"1936 Doubled Die Obverse, Type 2",RB
Lincoln Cent (Wheat Reverse) (1909-1958),92650,"1936 Doubled Die Obverse, Type 2",RD
Lincoln Cent (Wheat Reverse) (1909-1958),37751,1936 DDO FS-102,BN
Lincoln Cent (Wheat Reverse) (1909-1958),37752,1936 DDO FS-102,RB
Lincoln Cent (Wheat Reverse) (1909-1958),37753,1936 DDO FS-102,RD
Lincoln Cent (Wheat Reverse) (1909-1958),72648,"1936 Doubled Die Obverse, Type 3",BN
Lincoln Cent (Wheat Reverse) (1909-1958),72649,"1936 Doubled Die Obverse, Type 3",RB
Lincoln Cent (Wheat Reverse) (1909-1958),72650,"1936 Doubled Die Obverse, Type 3",RD
Lincoln Cent (Wheat Reverse) (1909-1958),37754,1936 DDO FS-103,BN
Lincoln Cent (Wheat Reverse) (1909-1958),37755,1936 DDO FS-103,RB
Lincoln Cent (Wheat Reverse) (1909-1958),37756,1936 DDO FS-103,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2653,1936-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2656,1936-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2659,1937,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2662,1937-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2665,1937-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2668,1938,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2671,1938-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2674,1938-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2677,1939,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2680,1939-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2682,1939-S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2683,1939-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2686,1940,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2689,1940-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2692,1940-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2695,1941,RD
Lincoln Cent (Wheat Reverse) (1909-1958),92693,1941 Doubled Die Obverse,BN
Lincoln Cent (Wheat Reverse) (1909-1958),92694,1941 Doubled Die Obverse,RB
Lincoln Cent (Wheat Reverse) (1909-1958),92695,1941 Doubled Die Obverse,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2698,1941-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2701,1941-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2704,1942,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2707,1942-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2710,1942-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),37808,1942-S/S RPM FS-512,BN
Lincoln Cent (Wheat Reverse) (1909-1958),37809,1942-S/S RPM FS-512,RB
Lincoln Cent (Wheat Reverse) (1909-1958),37814,1942-S/S/S DDO & RPM FS-101/301,BN
Lincoln Cent (Wheat Reverse) (1909-1958),37815,1942-S/S/S DDO & RPM FS-101/301,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2722,1944,RD
Lincoln Cent (Wheat Reverse) (1909-1958),82722,"1944 Steel Est. 25-30 known",MS
Lincoln Cent (Wheat Reverse) (1909-1958),2725,1944-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),82725,"1944-D Steel 7 known",MS
Lincoln Cent (Wheat Reverse) (1909-1958),2726,1944-D/S,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2727,1944-D/S,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2728,1944-D/S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2731,1944-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),82731,"1944-S Steel 2 known",MS
Lincoln Cent (Wheat Reverse) (1909-1958),2734,1945,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2737,1945-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2740,1945-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2743,1946,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2746,1946-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2749,1946-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2752,1947,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2755,1947-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2758,1947-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2761,1948,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2764,1948-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2767,1948-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2770,1949,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2773,1949-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2776,1949-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2779,1950,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2782,1950-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2785,1950-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2788,1951,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2791,1951-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),37871,1951-D DDO FS-101,BN
Lincoln Cent (Wheat Reverse) (1909-1958),37872,1951-D DDO FS-101,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2794,1951-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2797,1952,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2800,1952-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2803,1952-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2806,1953,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2809,1953-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2812,1953-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2815,1954,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2818,1954-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),37904,1954-D/D/D RPM FS-501,BN
Lincoln Cent (Wheat Reverse) (1909-1958),37905,1954-D/D/D RPM FS-501,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2821,1954-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2824,1955,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2825,1955 Doubled Die Obverse,BN
Lincoln Cent (Wheat Reverse) (1909-1958),2826,1955 Doubled Die Obverse,RB
Lincoln Cent (Wheat Reverse) (1909-1958),2827,1955 Doubled Die Obverse,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2830,1955-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2833,1955-S,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2836,1956,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2839,1956-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2842,1957,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2845,1957-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2848,1958,RD
Lincoln Cent (Wheat Reverse) (1909-1958),92848,1958 Doubled Die Obverse,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2851,1958-D,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2711,1943,MS
Lincoln Cent (Wheat Reverse) (1909-1958),82709,"1943 Bronze 10 to 15 known",BN
Lincoln Cent (Wheat Reverse) (1909-1958),82710,1943 Bronze,RB
Lincoln Cent (Wheat Reverse) (1909-1958),82711,1943 Bronze,RD
Lincoln Cent (Wheat Reverse) (1909-1958),2714,1943-D,MS
Lincoln Cent (Wheat Reverse) (1909-1958),2715,1943-D/D,MS
Lincoln Cent (Wheat Reverse) (1909-1958),82712,"1943-D Bronze Unique",BN
Lincoln Cent (Wheat Reverse) (1909-1958),2717,1943-S,MS
Lincoln Cent (Wheat Reverse) (1909-1958),82715,"1943-S Bronze 5 known",BN
