series,pcgs_id,name,designation,mint_type
Franklin Half Dollar (1948-1963),6651,1948,MS,MS
Franklin Half Dollar (1948-1963),86651,1948,FBL,MS
Franklin Half Dollar (1948-1963),6652,1948-D,MS,MS
Franklin Half Dollar (1948-1963),86652,1948-D,FBL,MS
Franklin Half Dollar (1948-1963),6653,1949,MS,MS
Franklin Half Dollar (1948-1963),86653,1949,FBL,MS
Franklin Half Dollar (1948-1963),6654,1949-D,MS,MS
Franklin Half Dollar (1948-1963),86654,1949-D,FBL,MS
Franklin Half Dollar (1948-1963),6655,1949-S,MS,MS
Franklin Half Dollar (1948-1963),96655,1949-S,PL,MS
Franklin Half Dollar (1948-1963),86655,1949-S,FBL,MS
Franklin Half Dollar (1948-1963),986655,1949-S,FBL PL,MS
Franklin Half Dollar (1948-1963),6656,1950,MS,MS
Franklin Half Dollar (1948-1963),86656,1950,FBL,MS
Franklin Half Dollar (1948-1963),6657,1950-D,MS,MS
Franklin Half Dollar (1948-1963),86657,1950-D,FBL,MS
Franklin Half Dollar (1948-1963),6658,1951,MS,MS
Franklin Half Dollar (1948-1963),86658,1951,FBL,MS
Franklin Half Dollar (1948-1963),6659,1951-D,MS,MS
Franklin Half Dollar (1948-1963),86659,1951-D,FBL,MS
Franklin Half Dollar (1948-1963),6660,1951-S,MS,MS
Franklin Half Dollar (1948-1963),730912,1951-S,PL,MS
Franklin Half Dollar (1948-1963),86660,1951-S,FBL,MS
Franklin Half Dollar (1948-1963),6661,1952,MS,MS
Franklin Half Dollar (1948-1963),86661,1952,FBL,MS
Franklin Half Dollar (1948-1963),6662,1952-D,MS,MS
Franklin Half Dollar (1948-1963),86662,1952-D,FBL,MS
Franklin Half Dollar (1948-1963),6663,1952-S,MS,MS
Franklin Half Dollar (1948-1963),86663,1952-S,FBL,MS
Franklin Half Dollar (1948-1963),6664,1953,MS,MS
Franklin Half Dollar (1948-1963),86664,1953,FBL,MS
Franklin Half Dollar (1948-1963),6665,1953-D,MS,MS
Franklin Half Dollar (1948-1963),86665,1953-D,FBL,MS
Franklin Half Dollar (1948-1963),6666,1953-S,MS,MS
Franklin Half Dollar (1948-1963),86666,1953-S,FBL,MS
Franklin Half Dollar (1948-1963),6667,1954,MS,MS
Franklin Half Dollar (1948-1963),86667,1954,FBL,MS
Franklin Half Dollar (1948-1963),6668,1954-D,MS,MS
Franklin Half Dollar (1948-1963),86668,1954-D,FBL,MS
Franklin Half Dollar (1948-1963),6669,1954-S,MS,MS
Franklin Half Dollar (1948-1963),86669,1954-S,FBL,MS
Franklin Half Dollar (1948-1963),6670,1955,MS,MS
Franklin Half Dollar (1948-1963),86670,1955,FBL,MS
Franklin Half Dollar (1948-1963),6671,1956,MS,MS
Franklin Half Dollar (1948-1963),86671,1956,FBL,MS
Franklin Half Dollar (1948-1963),6672,1957,MS,MS
Franklin Half Dollar (1948-1963),86672,1957,FBL,MS
Franklin Half Dollar (1948-1963),6673,1957-D,MS,MS
Franklin Half Dollar (1948-1963),86673,1957-D,FBL,MS
Franklin Half Dollar (1948-1963),6674,1958,MS,MS
Franklin Half Dollar (1948-1963),86674,1958,FBL,MS
Franklin Half Dollar (1948-1963),6675,1958-D,MS,MS
Franklin Half Dollar (1948-1963),86675,1958-D,FBL,MS
Franklin Half Dollar (1948-1963),6676,1959,MS,MS
Franklin Half Dollar (1948-1963),86676,1959,FBL,MS
Franklin Half Dollar (1948-1963),6677,1959-D,MS,MS
Franklin Half Dollar (1948-1963),86677,1959-D,FBL,MS
Franklin Half Dollar (1948-1963),6678,1960,MS,MS
Franklin Half Dollar (1948-1963),86678,1960,FBL,MS
Franklin Half Dollar (1948-1963),6679,1960-D,MS,MS
Franklin Half Dollar (1948-1963),86679,1960-D,FBL,MS
Franklin Half Dollar (1948-1963),6680,1961,MS,MS
Franklin Half Dollar (1948-1963),86680,1961,FBL,MS
Franklin Half Dollar (1948-1963),6681,1961-D,MS,MS
Franklin Half Dollar (1948-1963),86681,1961-D,FBL,MS
Franklin Half Dollar (1948-1963),6682,1962,MS,MS
Franklin Half Dollar (1948-1963),86682,1962,FBL,MS
Franklin Half Dollar (1948-1963),6683,1962-D,MS,MS
Franklin Half Dollar (1948-1963),86683,1962-D,FBL,MS
Franklin Half Dollar (1948-1963),6684,1963,MS,MS
Franklin Half Dollar (1948-1963),86684,1963,FBL,MS
Franklin Half Dollar (1948-1963),6685,1963-D,MS,MS
Franklin Half Dollar (1948-1963),86685,1963-D,FBL,MS
Franklin Half Dollar (1948-1963),6691,1950,PR,PR
Franklin Half Dollar (1948-1963),86691,1950,CAM,PR
Franklin Half Dollar (1948-1963),96691,1950,DCAM,PR
Franklin Half Dollar (1948-1963),6692,1951,PR,PR
Franklin Half Dollar (1948-1963),86692,1951,CAM,PR
Franklin Half Dollar (1948-1963),96692,1951,DCAM,PR
