series,pcgs_id,name,designation,mint_type
Washington America the Beautiful Quarters (2010-2021),418813,2010-P Hot Springs NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418814,2010-D Hot Springs NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418815,2010-P Yellowstone NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418816,2010-D Yellowstone NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418817,2010-P Yosemite NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418818,2010-D Yosemite NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418819,2010-P Grand Canyon NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418820,2010-D Grand Canyon NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418821,2010-P Mount Hood NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),418822,2010-D Mount Hood NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505080,2011-P Gettysburg NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505081,2011-D Gettysburg NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505143,2011-P Glacier NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505144,2011-D Glacier NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505145,2011-P Olympic NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505146,2011-D Olympic NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505147,2011-P Vicksburg NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505148,2011-D Vicksburg NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505149,2011-P Chickasaw NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),505150,2011-D Chickasaw NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510066,2012-P El Yunque NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510067,2012-D El Yunque NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),514347,2012-S El Yunque NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510068,2012-P Chaco Culture NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510069,2012-D Chaco Culture NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),514348,2012-S Chaco Culture NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510070,2012-P Acadia NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510071,2012-D Acadia NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),514349,2012-S Acadia NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510072,2012-P Hawaii Volcanoes NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510073,2012-D Hawaii Volcanoes NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),514350,2012-S Hawaii Volcanoes NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510074,2012-P Denali NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),510075,2012-D Denali NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),514351,2012-S Denali NP,MS,MS
Washington America the Beautiful Quarters (2010-2021),517191,2013-P White Mountain NP,MS,MS
