series,pcgs_id,name,designation,mint_type
Liberty Seated Dime (1837-1891),4561,1837 Large Date,MS,MS
Liberty Seated Dime (1837-1891),813057,"1837 Seated, Large Date",PL,MS
Liberty Seated Dime (1837-1891),4562,1837 Small Date,MS,MS
Liberty Seated Dime (1837-1891),4564,1838-O,MS,MS
Liberty Seated Dime (1837-1891),4568,1838 Large Stars,MS,MS
Liberty Seated Dime (1837-1891),4569,1838 Small Stars,MS,MS
Liberty Seated Dime (1837-1891),4570,1838 Partial Drapery,MS,MS
Liberty Seated Dime (1837-1891),4571,1839,MS,MS
Liberty Seated Dime (1837-1891),4572,1839-O,MS,MS
Liberty Seated Dime (1837-1891),4573,1840 No Drapery,MS,MS
Liberty Seated Dime (1837-1891),4574,1840-O No Drapery,MS,MS
Liberty Seated Dime (1837-1891),4578,1840 Drapery,MS,MS
Liberty Seated Dime (1837-1891),4579,1841,MS,MS
Liberty Seated Dime (1837-1891),4580,1841-O,MS,MS
Liberty Seated Dime (1837-1891),4581,1842,MS,MS
Liberty Seated Dime (1837-1891),4582,1842-O,MS,MS
Liberty Seated Dime (1837-1891),4583,1843,MS,MS
Liberty Seated Dime (1837-1891),4584,1843-O,MS,MS
Liberty Seated Dime (1837-1891),4585,1844,MS,MS
Liberty Seated Dime (1837-1891),4586,1845,MS,MS
Liberty Seated Dime (1837-1891),4587,1845-O,MS,MS
Liberty Seated Dime (1837-1891),4588,1846,MS,MS
Liberty Seated Dime (1837-1891),4589,1847,MS,MS
Liberty Seated Dime (1837-1891),4590,1848,MS,MS
Liberty Seated Dime (1837-1891),4591,1849,MS,MS
Liberty Seated Dime (1837-1891),4592,1849-O,MS,MS
Liberty Seated Dime (1837-1891),4593,1850,MS,MS
Liberty Seated Dime (1837-1891),4594,1850-O,MS,MS
Liberty Seated Dime (1837-1891),4595,1851,MS,MS
Liberty Seated Dime (1837-1891),4596,1851-O,MS,MS
Liberty Seated Dime (1837-1891),4597,1852,MS,MS
Liberty Seated Dime (1837-1891),4598,1852-O,MS,MS
Liberty Seated Dime (1837-1891),4599,1853 No Arrows,MS,MS
Liberty Seated Dime (1837-1891),4609,1856 Small Date,MS,MS
Liberty Seated Dime (1837-1891),4610,1856 Large Date,MS,MS
Liberty Seated Dime (1837-1891),4612,1856-O,MS,MS
Liberty Seated Dime (1837-1891),4613,1856-S,MS,MS
Liberty Seated Dime (1837-1891),4614,1857,MS,MS
Liberty Seated Dime (1837-1891),4615,1857-O,MS,MS
Liberty Seated Dime (1837-1891),4616,1858,MS,MS
Liberty Seated Dime (1837-1891),4617,1858-O,MS,MS
Liberty Seated Dime (1837-1891),4618,1858-S,MS,MS
Liberty Seated Dime (1837-1891),4619,1859,MS,MS
Liberty Seated Dime (1837-1891),4620,1859-O,MS,MS
Liberty Seated Dime (1837-1891),4621,1859-S,MS,MS
Liberty Seated Dime (1837-1891),4622,1860-S,MS,MS
Liberty Seated Dime (1837-1891),4603,1853 Arrows,MS,MS
Liberty Seated Dime (1837-1891),4604,1853-O Arrows,MS,MS
Liberty Seated Dime (1837-1891),4605,1854 Arrows,MS,MS
Liberty Seated Dime (1837-1891),4606,1854-O Arrows,MS,MS
Liberty Seated Dime (1837-1891),4607,1855 Arrows,MS,MS
Liberty Seated Dime (1837-1891),4631,1860,MS,MS
Liberty Seated Dime (1837-1891),4632,1860-O,MS,MS
Liberty Seated Dime (1837-1891),4633,1861,MS,MS
Liberty Seated Dime (1837-1891),4634,1861-S,MS,MS
Liberty Seated Dime (1837-1891),4635,1862,MS,MS
Liberty Seated Dime (1837-1891),4636,1862-S,MS,MS
Liberty Seated Dime (1837-1891),4637,1863,MS,MS
Liberty Seated Dime (1837-1891),4638,1863-S,MS,MS
Liberty Seated Dime (1837-1891),4639,1864,MS,MS
Liberty Seated Dime (1837-1891),4640,1864-S,MS,MS
Liberty Seated Dime (1837-1891),4641,1865,MS,MS
Liberty Seated Dime (1837-1891),4642,1865-S,MS,MS
Liberty Seated Dime (1837-1891),4643,1866,MS,MS
Liberty Seated Dime (1837-1891),4644,1866-S,MS,MS
Liberty Seated Dime (1837-1891),4645,1867,MS,MS
Liberty Seated Dime (1837-1891),4646,1867-S,MS,MS
Liberty Seated Dime (1837-1891),4647,1868,MS,MS
Liberty Seated Dime (1837-1891),84647,1868,PL,MS
Liberty Seated Dime (1837-1891),4648,1868-S,MS,MS
Liberty Seated Dime (1837-1891),4649,1869,MS,MS
Liberty Seated Dime (1837-1891),4650,1869-S,MS,MS
Liberty Seated Dime (1837-1891),4651,1870,MS,MS
Liberty Seated Dime (1837-1891),4652,1870-S,MS,MS
Liberty Seated Dime (1837-1891),4653,1871,MS,MS
Liberty Seated Dime (1837-1891),4654,1871-CC,MS,MS
Liberty Seated Dime (1837-1891),4655,1871-S,MS,MS
Liberty Seated Dime (1837-1891),4656,1872,MS,MS
Liberty Seated Dime (1837-1891),4657,1872-CC,MS,MS
Liberty Seated Dime (1837-1891),4658,1872-S,MS,MS
Liberty Seated Dime (1837-1891),4659,1873 Closed 3,MS,MS
Liberty Seated Dime (1837-1891),4660,1873 Open 3,MS,MS
Liberty Seated Dime (1837-1891),4661,1873-CC No Arrows Unique,MS,MS
Liberty Seated Dime (1837-1891),4672,1875,MS,MS
Liberty Seated Dime (1837-1891),4673,1875-CC Mintmark Above Bow,MS,MS
Liberty Seated Dime (1837-1891),4674,1875-CC Mintmark Below Bow,MS,MS
Liberty Seated Dime (1837-1891),4676,1875-S Mintmark Below Bow,MS,MS
Liberty Seated Dime (1837-1891),4677,1875-S Mintmark Above Bow,MS,MS
Liberty Seated Dime (1837-1891),4679,1876,MS,MS
Liberty Seated Dime (1837-1891),4680,1876-CC,MS,MS
Liberty Seated Dime (1837-1891),4681,1876-S,MS,MS
Liberty Seated Dime (1837-1891),4682,1877,MS,MS
Liberty Seated Dime (1837-1891),84682,1877,PL,MS
Liberty Seated Dime (1837-1891),4683,1877-CC,MS,MS
Liberty Seated Dime (1837-1891),4684,1877-S,MS,MS
Liberty Seated Dime (1837-1891),4685,1878,MS,MS
Liberty Seated Dime (1837-1891),4686,1878-CC,MS,MS
Liberty Seated Dime (1837-1891),84686,1878-CC,PL,MS
Liberty Seated Dime (1837-1891),4687,1879,MS,MS
Liberty Seated Dime (1837-1891),84687,1879,PL,MS
Liberty Seated Dime (1837-1891),539044,1879 F-102a,MS,MS
Liberty Seated Dime (1837-1891),4688,1880,MS,MS
Liberty Seated Dime (1837-1891),4689,1881,MS,MS
Liberty Seated Dime (1837-1891),4690,1882,MS,MS
Liberty Seated Dime (1837-1891),4691,1883,MS,MS
Liberty Seated Dime (1837-1891),4692,1884,MS,MS
Liberty Seated Dime (1837-1891),4693,1884-S,MS,MS
Liberty Seated Dime (1837-1891),84693,1884-S,PL,MS
Liberty Seated Dime (1837-1891),4694,1885,MS,MS
Liberty Seated Dime (1837-1891),84694,1885,PL,MS
Liberty Seated Dime (1837-1891),4695,1885-S,MS,MS
Liberty Seated Dime (1837-1891),4696,1886,MS,MS
Liberty Seated Dime (1837-1891),4697,1886-S,MS,MS
Liberty Seated Dime (1837-1891),4698,1887,MS,MS
Liberty Seated Dime (1837-1891),4699,1887-S,MS,MS
Liberty Seated Dime (1837-1891),4700,1888,MS,MS
Liberty Seated Dime (1837-1891),4701,1888-S,MS,MS
Liberty Seated Dime (1837-1891),4702,1889,MS,MS
Liberty Seated Dime (1837-1891),4703,1889-S,MS,MS
Liberty Seated Dime (1837-1891),4704,1890,MS,MS
Liberty Seated Dime (1837-1891),4705,1890-S,MS,MS
Liberty Seated Dime (1837-1891),4706,1891,MS,MS
Liberty Seated Dime (1837-1891),4707,1891-O,MS,MS
Liberty Seated Dime (1837-1891),84707,1891-O,PL,MS
Liberty Seated Dime (1837-1891),4708,1891-S,MS,MS
Liberty Seated Dime (1837-1891),4665,1873 Arrows,MS,MS
Liberty Seated Dime (1837-1891),4666,1873-CC Arrows,MS,MS
Liberty Seated Dime (1837-1891),4667,1873-S Arrows,MS,MS
Liberty Seated Dime (1837-1891),4668,1874 Arrows,MS,MS
Liberty Seated Dime (1837-1891),4669,1874-CC Arrows,MS,MS
Liberty Seated Dime (1837-1891),4670,1874-S Arrows,MS,MS
