series,pcgs_id,name,designation,mint_type
Susan B. Anthony Dollar (1979-1999),9571,1979-P,MS,MS
Susan B. Anthony Dollar (1979-1999),99571,1979-P Wide Rim,MS,MS
Susan B. Anthony Dollar (1979-1999),9572,1979-D,MS,MS
Susan B. Anthony Dollar (1979-1999),9573,1979-S,MS,MS
Susan B. Anthony Dollar (1979-1999),9574,1980-P,MS,MS
Susan B. Anthony Dollar (1979-1999),9575,1980-D,MS,MS
Susan B. Anthony Dollar (1979-1999),9576,1980-S,MS,MS
Susan B. Anthony Dollar (1979-1999),9578,1981-P,MS,MS
Susan B. Anthony Dollar (1979-1999),9579,1981-D,MS,MS
Susan B. Anthony Dollar (1979-1999),9580,1981-S,MS,MS
Susan B. Anthony Dollar (1979-1999),9581,1999-P,MS,MS
Susan B. Anthony Dollar (1979-1999),9582,1999-D,MS,MS
Susan B. Anthony Dollar (1979-1999),89589,1979-S Type 1,CAM,PR
Susan B. Anthony Dollar (1979-1999),99589,1979-S Type 1,DCAM,PR
Susan B. Anthony Dollar (1979-1999),99590,1979-S Type 2,DCAM,PR
Susan B. Anthony Dollar (1979-1999),99592,1980-S,DCAM,PR
Susan B. Anthony Dollar (1979-1999),99594,1981-S Type 1,DCAM,PR
Susan B. Anthony Dollar (1979-1999),99595,1981-S Type 2,DCAM,PR
Susan B. Anthony Dollar (1979-1999),99596,1999-P,DCAM,PR
