series,pcgs_id,name,designation,mint_type
Lincoln Cent (Wheat Reverse) (1909-1958),3303,1909,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3304,1909,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3305,1909,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3300,1909 VDB,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3301,1909 VDB,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3302,1909 VDB,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3306,1910,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3307,1910,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3308,1910,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3309,1911,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3310,1911,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3311,1911,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3312,1912,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3313,1912,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3314,1912,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3315,1913,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3316,1913,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3317,1913,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3318,1914,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3319,1914,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3320,1914,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3321,1915,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3322,1915,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3323,1915,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3324,1916,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3325,1916,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3326,1916,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3330,1936 Satin,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3331,1936 Satin,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3332,1936 Satin,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3333,1936 Brilliant,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3334,1936 Brilliant,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3335,1936 Brilliant,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83335,1936 Brilliant,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3336,1937,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3337,1937,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3338,1937,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83338,1937,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93338,1937,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3339,1938,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3340,1938,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3341,1938,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83341,1938,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3342,1939,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3343,1939,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3344,1939,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83344,1939,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3345,1940,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3346,1940,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3347,1940,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83347,1940,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3348,1941,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3349,1941,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3350,1941,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3351,1942,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3352,1942,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3353,1942,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83353,1942,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93353,1942,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3358,1950,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3359,1950,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83359,1950,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93359,1950,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3360,1951,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3361,1951,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3362,1951,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83362,1951,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93362,1951,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3365,1952,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83365,1952,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93365,1952,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3366,1953,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3367,1953,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3368,1953,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83368,1953,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93368,1953,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3371,1954,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83371,1954,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93371,1954,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3374,1955,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83374,1955,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93374,1955,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3377,1956,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83377,1956,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93377,1956,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3380,1957,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83380,1957,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93380,1957,DCAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3381,1958,BN,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3382,1958,RB,PR
Lincoln Cent (Wheat Reverse) (1909-1958),3383,1958,RD,PR
Lincoln Cent (Wheat Reverse) (1909-1958),83383,1958,CAM,PR
Lincoln Cent (Wheat Reverse) (1909-1958),93383,1958,DCAM,PR
