series,pcgs_id,name,designation,mint_type
Washington D.C. and U.S. Territories Quarters (2009),406597,2009-P 25C District of Columbia,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406599,2009-D 25C District of Columbia,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406601,2009-P 25C Puerto Rico,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406603,2009-D 25C Puerto Rico,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406605,2009-P 25C Guam,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406607,2009-D 25C Guam,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406609,2009-P 25C American Samoa,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406611,2009-D 25C American Samoa,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406613,2009-P 25C U.S. Virgin Islands,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406615,2009-D 25C U.S. Virgin Islands,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406617,2009-P 25C Northern Mariana Islands,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406619,2009-D 25C Northern Mariana Islands,MS,MS
Washington D.C. and U.S. Territories Quarters (2009),406562,2009-S 25C District of Columbia Clad,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406568,2009-S 25C Puerto Rico Clad,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406574,2009-S 25C Guam Clad,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406580,2009-S 25C American Samoa Clad,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406586,2009-S 25C U.S. Virgin Islands Clad,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406593,2009-S 25C Northern Mariana Islands Clad,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406565,2009-S 25C District of Columbia Silver,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406571,2009-S 25C Puerto Rico Silver,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406577,2009-S 25C Guam Silver,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406583,2009-S 25C American Samoa Silver,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406590,2009-S 25C U.S. Virgin Islands Silver,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406596,2009-S 25C Northern Mariana Islands Silver,DCAM,PR
Washington D.C. and U.S. Territories Quarters (2009),406598,2009-P 25C District of Columbia Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406600,2009-D 25C District of Columbia Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406602,2009-P 25C Puerto Rico Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406604,2009-D 25C Puerto Rico Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406606,2009-P 25C Guam Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406608,2009-D 25C Guam Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406610,2009-P 25C American Samoa Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406612,2009-D 25C American Samoa Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406614,2009-P 25C U.S. Virgin Islands Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406616,2009-D 25C U.S. Virgin Islands Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406618,2009-P 25C Northern Mariana Islands Satin Finish,SP,SP
Washington D.C. and U.S. Territories Quarters (2009),406620,2009-D 25C Northern Mariana Islands Satin Finish,SP,SP
