series,pcgs_id,name,designation
Draped Bust Quarter (1796-1807),5310,1796,MS
Draped Bust Quarter (1796-1807),85310,1796,PL
Draped Bust Quarter (1796-1807),5312,1804,MS
Draped Bust Quarter (1796-1807),5313,1805,MS
Draped Bust Quarter (1796-1807),5314,1806,MS
Draped Bust Quarter (1796-1807),5315,1806/5,MS
Draped Bust Quarter (1796-1807),5316,1807,MS
