series,pcgs_id,name,designation,mint_type
Draped Bust Dime (1796-1807),4461,1796,MS,MS
Draped Bust Dime (1796-1807),4462,1797 16 Stars,MS,MS
Draped Bust Dime (1796-1807),4463,1797 13 Stars SRS: R4,MS,MS
Draped Bust Dime (1796-1807),4468,1798/7 16 Star Reverse,MS,MS
Draped Bust Dime (1796-1807),4469,1798/7 13 Star Reverse 20 to 30 known,MS,MS
Draped Bust Dime (1796-1807),4467,1798 Small 8,MS,MS
Draped Bust Dime (1796-1807),4466,1798 Large 8,MS,MS
Draped Bust Dime (1796-1807),4470,1800,MS,MS
Draped Bust Dime (1796-1807),4471,1801,MS,MS
Draped Bust Dime (1796-1807),4472,1802,MS,MS
Draped Bust Dime (1796-1807),4473,1803,MS,MS
Draped Bust Dime (1796-1807),4474,1804 13 Star Reverse,MS,MS
Draped Bust Dime (1796-1807),4475,1804 14 Star Reverse,MS,MS
Draped Bust Dime (1796-1807),4478,1805 5 Berries,MS,MS
Draped Bust Dime (1796-1807),4477,1805 4 Berries,MS,MS
Draped Bust Dime (1796-1807),4480,1807,MS,MS
