series,pcgs_id,name,designation,mint_type
Liberty Seated Quarter (1838-1891),5527,1838,PR,PR
Liberty Seated Quarter (1838-1891),5528,1839 Unique,PR,PR
Liberty Seated Quarter (1838-1891),5529,1840 Est. 3 known,PR,PR
Liberty Seated Quarter (1838-1891),5535,1841 Est. 3-4 known,PR,PR
Liberty Seated Quarter (1838-1891),5536,1842 Small Date 7 known,PR,PR
Liberty Seated Quarter (1838-1891),39019,1842 Small Date,CAM,PR
Liberty Seated Quarter (1838-1891),5537,1843 Est. 6 to 8 known,PR,PR
Liberty Seated Quarter (1838-1891),5538,1844 Est. 4 known,PR,PR
Liberty Seated Quarter (1838-1891),5539,1845 Est. 4 to 6 known,PR,PR
Liberty Seated Quarter (1838-1891),5540,1846 Est. 8 to 10 known,PR,PR
Liberty Seated Quarter (1838-1891),5541,1847 Est. 5-8 known,PR,PR
Liberty Seated Quarter (1838-1891),85541,1847,CAM,PR
Liberty Seated Quarter (1838-1891),5542,1848 Est. 6-8 known,PR,PR
Liberty Seated Quarter (1838-1891),85542,1848,CAM,PR
Liberty Seated Quarter (1838-1891),5543,1849 Est. 3 to 5 known,PR,PR
Liberty Seated Quarter (1838-1891),5544,1850 4 known,PR,PR
Liberty Seated Quarter (1838-1891),5552,1856 75-100 known,PR,PR
Liberty Seated Quarter (1838-1891),85552,1856,CAM,PR
Liberty Seated Quarter (1838-1891),5553,1857 75-100 known,PR,PR
Liberty Seated Quarter (1838-1891),85553,1857,CAM,PR
Liberty Seated Quarter (1838-1891),5554,1858,PR,PR
Liberty Seated Quarter (1838-1891),85554,1858,CAM,PR
Liberty Seated Quarter (1838-1891),95554,1858,DCAM,PR
Liberty Seated Quarter (1838-1891),5555,1859,PR,PR
Liberty Seated Quarter (1838-1891),85555,1859,CAM,PR
Liberty Seated Quarter (1838-1891),95555,1859,DCAM,PR
Liberty Seated Quarter (1838-1891),5556,1860,PR,PR
Liberty Seated Quarter (1838-1891),85556,1860,CAM,PR
Liberty Seated Quarter (1838-1891),5557,1861,PR,PR
Liberty Seated Quarter (1838-1891),85557,1861,CAM,PR
Liberty Seated Quarter (1838-1891),5558,1862,PR,PR
Liberty Seated Quarter (1838-1891),85558,1862,CAM,PR
Liberty Seated Quarter (1838-1891),95558,1862,DCAM,PR
Liberty Seated Quarter (1838-1891),5559,1863,PR,PR
Liberty Seated Quarter (1838-1891),85559,1863,CAM,PR
Liberty Seated Quarter (1838-1891),95559,1863,DCAM,PR
Liberty Seated Quarter (1838-1891),5560,1864,PR,PR
Liberty Seated Quarter (1838-1891),85560,1864,CAM,PR
Liberty Seated Quarter (1838-1891),95560,1864,DCAM,PR
Liberty Seated Quarter (1838-1891),5561,1865,PR,PR
Liberty Seated Quarter (1838-1891),85561,1865,CAM,PR
Liberty Seated Quarter (1838-1891),95561,1865,DCAM,PR
Liberty Seated Quarter (1838-1891),5548,1853 Est. 7 to 8 known,PR,PR
Liberty Seated Quarter (1838-1891),85548,1853 Arr & Rays,CAM,PR
Liberty Seated Quarter (1838-1891),5550,1854 Est. 10-15 known,PR,PR
Liberty Seated Quarter (1838-1891),85550,1854,CAM,PR
Liberty Seated Quarter (1838-1891),5551,1855 Est. 15 to 20 known,PR,PR
Liberty Seated Quarter (1838-1891),85551,1855,CAM,PR
Liberty Seated Quarter (1838-1891),5565,1866,PR,PR
Liberty Seated Quarter (1838-1891),85565,1866 Motto,CAM,PR
Liberty Seated Quarter (1838-1891),95565,1866 Motto,DCAM,PR
