series,pcgs_id,name,designation,mint_type
Indian $10 (1907-1933),8850,1907 Wire Rim,MS,MS
Indian $10 (1907-1933),8851,"1907 Indian, Rolled Edge 40 to 42 known",MS,MS
Indian $10 (1907-1933),8852,1907 Indian,MS,MS
Indian $10 (1907-1933),8853,1908 No Motto,MS,MS
Indian $10 (1907-1933),8854,1908-D No Motto,MS,MS
Indian $10 (1907-1933),8859,1908 Motto,MS,MS
Indian $10 (1907-1933),8860,1908-D Motto,MS,MS
Indian $10 (1907-1933),8861,1908-S,MS,MS
Indian $10 (1907-1933),8862,1909,MS,MS
Indian $10 (1907-1933),8863,1909-D,MS,MS
Indian $10 (1907-1933),8864,1909-S,MS,MS
Indian $10 (1907-1933),8865,1910,MS,MS
Indian $10 (1907-1933),8866,1910-D,MS,MS
Indian $10 (1907-1933),8867,1910-S,MS,MS
Indian $10 (1907-1933),8868,1911,MS,MS
Indian $10 (1907-1933),8869,1911-D,MS,MS
Indian $10 (1907-1933),8870,1911-S,MS,MS
Indian $10 (1907-1933),8871,1912,MS,MS
Indian $10 (1907-1933),8872,1912-S,MS,MS
Indian $10 (1907-1933),8873,1913,MS,MS
Indian $10 (1907-1933),8874,1913-S,MS,MS
Indian $10 (1907-1933),8875,1914,MS,MS
Indian $10 (1907-1933),8876,1914-D,MS,MS
Indian $10 (1907-1933),8877,1914-S,MS,MS
Indian $10 (1907-1933),8878,1915,MS,MS
Indian $10 (1907-1933),8879,1915-S,MS,MS
Indian $10 (1907-1933),8880,1916-S,MS,MS
Indian $10 (1907-1933),8881,1920-S,MS,MS
Indian $10 (1907-1933),8882,1926,MS,MS
Indian $10 (1907-1933),8883,1930-S,MS,MS
Indian $10 (1907-1933),8884,1932,MS,MS
Indian $10 (1907-1933),8885,1933 30 to 40 known,MS,MS
Indian $10 (1907-1933),505272,1907 Rolled Edge Satin Finish 1 known,PR,PR
Indian $10 (1907-1933),8890,1908 Matte 60 to 75 known,PR,PR
Indian $10 (1907-1933),8891,1909 50 to 65 known,PR,PR
Indian $10 (1907-1933),8892,1910 50 to 75 known,PR,PR
Indian $10 (1907-1933),8893,1911 50 to 65 known,PR,PR
Indian $10 (1907-1933),8894,1912 40 to 55 known,PR,PR
Indian $10 (1907-1933),8895,1913 40 to 50 known,PR,PR
Indian $10 (1907-1933),8896,1914 40 to 45 known,PR,PR
Indian $10 (1907-1933),8897,1915 35 to 45 known,PR,PR
