series,pcgs_id,name,designation,mint_type
Three Cent Silver (1851-1873),3664,1851,MS,MS
Three Cent Silver (1851-1873),3665,1851-O,MS,MS
Three Cent Silver (1851-1873),3666,1852,MS,MS
Three Cent Silver (1851-1873),3667,1853,MS,MS
Three Cent Silver (1851-1873),3670,1854,MS,MS
Three Cent Silver (1851-1873),3671,1855,MS,MS
Three Cent Silver (1851-1873),3672,1856,MS,MS
Three Cent Silver (1851-1873),3673,1857,MS,MS
Three Cent Silver (1851-1873),3674,1858,MS,MS
Three Cent Silver (1851-1873),3677,1859,MS,MS
Three Cent Silver (1851-1873),3678,1860,MS,MS
Three Cent Silver (1851-1873),3679,1861,MS,MS
Three Cent Silver (1851-1873),3680,1862,MS,MS
Three Cent Silver (1851-1873),3681,1862/1,MS,MS
Three Cent Silver (1851-1873),3682,1863,MS,MS
Three Cent Silver (1851-1873),83682,1863,PL,MS
Three Cent Silver (1851-1873),3684,1864,MS,MS
Three Cent Silver (1851-1873),83684,1864,PL,MS
Three Cent Silver (1851-1873),3685,1865,MS,MS
Three Cent Silver (1851-1873),3686,1866,MS,MS
Three Cent Silver (1851-1873),774358,1866,PL,MS
Three Cent Silver (1851-1873),3687,1867,MS,MS
Three Cent Silver (1851-1873),3688,1868,MS,MS
Three Cent Silver (1851-1873),83688,1868,PL,MS
Three Cent Silver (1851-1873),3689,1869/'8',MS,MS
Three Cent Silver (1851-1873),3691,1870,MS,MS
Three Cent Silver (1851-1873),83691,1870,PL,MS
Three Cent Silver (1851-1873),3692,1871,MS,MS
Three Cent Silver (1851-1873),83692,1871,PL,MS
Three Cent Silver (1851-1873),3693,1872,MS,MS
Three Cent Silver (1851-1873),3696,"1851 Est. 5 known",PR,PR
Three Cent Silver (1851-1873),3701,"1854 25 to 30 known",PR,PR
Three Cent Silver (1851-1873),3702,"1855 Aprrox. 50 known",PR,PR
Three Cent Silver (1851-1873),83702,1855,CAM,PR
Three Cent Silver (1851-1873),3703,"1856 Est. 60 known",PR,PR
Three Cent Silver (1851-1873),83703,1856,CAM,PR
Three Cent Silver (1851-1873),3704,"1857 Est. 75 known",PR,PR
Three Cent Silver (1851-1873),83704,1857,CAM,PR
Three Cent Silver (1851-1873),3705,"1858 Approx. 100 known",PR,PR
Three Cent Silver (1851-1873),83705,1858,CAM,PR
Three Cent Silver (1851-1873),3708,1859,PR,PR
Three Cent Silver (1851-1873),83708,1859,CAM,PR
Three Cent Silver (1851-1873),3709,1860,PR,PR
Three Cent Silver (1851-1873),83709,1860,CAM,PR
Three Cent Silver (1851-1873),3710,1861,PR,PR
Three Cent Silver (1851-1873),83710,1861,CAM,PR
Three Cent Silver (1851-1873),93710,1861,DCAM,PR
Three Cent Silver (1851-1873),3711,1862,PR,PR
Three Cent Silver (1851-1873),83711,1862,CAM,PR
Three Cent Silver (1851-1873),93711,1862,DCAM,PR
Three Cent Silver (1851-1873),3712,1863,PR,PR
Three Cent Silver (1851-1873),83712,1863,CAM,PR
Three Cent Silver (1851-1873),3713,1863/2,PR,PR
Three Cent Silver (1851-1873),83713,1863/2,CAM,PR
Three Cent Silver (1851-1873),3714,1864,PR,PR
Three Cent Silver (1851-1873),83714,1864,CAM,PR
Three Cent Silver (1851-1873),93714,1864,DCAM,PR
Three Cent Silver (1851-1873),3715,1865,PR,PR
Three Cent Silver (1851-1873),83715,1865,CAM,PR
Three Cent Silver (1851-1873),93715,1865,DCAM,PR
Three Cent Silver (1851-1873),3716,1866,PR,PR
Three Cent Silver (1851-1873),83716,1866,CAM,PR
Three Cent Silver (1851-1873),93716,1866,DCAM,PR
Three Cent Silver (1851-1873),3717,1867,PR,PR
Three Cent Silver (1851-1873),83717,1867,CAM,PR
Three Cent Silver (1851-1873),93717,1867,DCAM,PR
Three Cent Silver (1851-1873),3718,1868,PR,PR
Three Cent Silver (1851-1873),83718,1868,CAM,PR
Three Cent Silver (1851-1873),93718,1868,DCAM,PR
Three Cent Silver (1851-1873),3719,1869/'8',PR,PR
Three Cent Silver (1851-1873),83719,1869/'8',CAM,PR
Three Cent Silver (1851-1873),93719,1869/'8',DCAM,PR
Three Cent Silver (1851-1873),3720,1869,PR,PR
Three Cent Silver (1851-1873),83720,1869,CAM,PR
Three Cent Silver (1851-1873),3721,1870,PR,PR
Three Cent Silver (1851-1873),83721,1870,CAM,PR
Three Cent Silver (1851-1873),93721,1870,DCAM,PR
Three Cent Silver (1851-1873),3722,1871,PR,PR
Three Cent Silver (1851-1873),83722,1871,CAM,PR
Three Cent Silver (1851-1873),93722,1871,DCAM,PR
Three Cent Silver (1851-1873),3723,1872,PR,PR
Three Cent Silver (1851-1873),83723,1872,CAM,PR
Three Cent Silver (1851-1873),93723,1872,DCAM,PR
Three Cent Silver (1851-1873),3724,1873,PR,PR
Three Cent Silver (1851-1873),83724,1873,CAM,PR
Three Cent Silver (1851-1873),93724,1873,DCAM,PR
