series,pcgs_id,name,designation,mint_type
Indian Cent (1859-1909),2247,1859,PR,PR
Indian Cent (1859-1909),82247,1859,CAM,PR
Indian Cent (1859-1909),2253,1860,PR,PR
Indian Cent (1859-1909),82253,1860,CAM,PR
Indian Cent (1859-1909),2256,1861,PR,PR
Indian Cent (1859-1909),82256,1861,CAM,PR
Indian Cent (1859-1909),2259,1862,PR,PR
Indian Cent (1859-1909),82259,1862,CAM,PR
Indian Cent (1859-1909),92259,1862,DCAM,PR
Indian Cent (1859-1909),2262,1863,PR,PR
Indian Cent (1859-1909),82262,1863,CAM,PR
Indian Cent (1859-1909),92262,1863,DCAM,PR
Indian Cent (1859-1909),2265,1864,PR,PR
Indian Cent (1859-1909),82265,1864,CAM,PR
Indian Cent (1859-1909),92265,1864,DCAM,PR
Indian Cent (1859-1909),2276,1864,BN,PR
Indian Cent (1859-1909),2277,1864,RB,PR
Indian Cent (1859-1909),2278,1864,RD,PR
Indian Cent (1859-1909),82278,1864,CAM,PR
Indian Cent (1859-1909),92278,1864,DCAM,PR
Indian Cent (1859-1909),2279,"1864 L On Ribbon Est. 30-35 known",BN,PR
Indian Cent (1859-1909),2280,1864 L On Ribbon,RB,PR
Indian Cent (1859-1909),2281,1864 L On Ribbon,RD,PR
Indian Cent (1859-1909),82281,1864 L On Ribbon,CAM,PR
Indian Cent (1859-1909),2282,1865,BN,PR
Indian Cent (1859-1909),2283,1865,RB,PR
Indian Cent (1859-1909),2284,1865,RD,PR
Indian Cent (1859-1909),82284,1865,CAM,PR
Indian Cent (1859-1909),2285,1866,BN,PR
Indian Cent (1859-1909),2286,1866,RB,PR
Indian Cent (1859-1909),2287,1866,RD,PR
Indian Cent (1859-1909),82287,1866,CAM,PR
Indian Cent (1859-1909),2288,1867,BN,PR
Indian Cent (1859-1909),2289,1867,RB,PR
Indian Cent (1859-1909),2290,1867,RD,PR
Indian Cent (1859-1909),82290,1867,CAM,PR
Indian Cent (1859-1909),2291,1868,BN,PR
Indian Cent (1859-1909),2292,1868,RB,PR
Indian Cent (1859-1909),2293,1868,RD,PR
