series,pcgs_id,name,designation,mint_type
Liberty Seated Half Dollar (1839-1891),6230,1839 No Drapery,MS,MS
Liberty Seated Half Dollar (1839-1891),6232,1839 Drapery,MS,MS
Liberty Seated Half Dollar (1839-1891),6234,1840 Small Letters,MS,MS
Liberty Seated Half Dollar (1839-1891),6233,1840 (O) Medium Letters,MS,MS
Liberty Seated Half Dollar (1839-1891),6235,1840-O,MS,MS
Liberty Seated Half Dollar (1839-1891),86235,1840-O,PL,MS
Liberty Seated Half Dollar (1839-1891),6236,1841,MS,MS
Liberty Seated Half Dollar (1839-1891),6237,1841-O,MS,MS
Liberty Seated Half Dollar (1839-1891),86237,1841-O,PL,MS
Liberty Seated Half Dollar (1839-1891),6241,"1842 Small Date, Rev 1839 4 known",MS,MS
Liberty Seated Half Dollar (1839-1891),6240,"1842 Small Date, Rev of 1842",MS,MS
Liberty Seated Half Dollar (1839-1891),6239,1842 Medium Date,MS,MS
Liberty Seated Half Dollar (1839-1891),6238,"1842-O Small Date, Rev. of 1839",MS,MS
Liberty Seated Half Dollar (1839-1891),6242,"1842-O Medium Date, Rev 1842",MS,MS
Liberty Seated Half Dollar (1839-1891),6243,1843,MS,MS
Liberty Seated Half Dollar (1839-1891),6244,1843-O,MS,MS
Liberty Seated Half Dollar (1839-1891),6245,1844,MS,MS
Liberty Seated Half Dollar (1839-1891),6246,1844-O,MS,MS
Liberty Seated Half Dollar (1839-1891),6247,1844-O Doubled Date,MS,MS
Liberty Seated Half Dollar (1839-1891),6248,1845,MS,MS
Liberty Seated Half Dollar (1839-1891),6249,1845-O,MS,MS
Liberty Seated Half Dollar (1839-1891),6250,1845-O No Drapery,MS,MS
Liberty Seated Half Dollar (1839-1891),6251,1846 Medium Date,MS,MS
Liberty Seated Half Dollar (1839-1891),6252,1846 Tall Date,MS,MS
Liberty Seated Half Dollar (1839-1891),6254,1846 6/Horizontal 6,MS,MS
Liberty Seated Half Dollar (1839-1891),6255,1846-O Medium Date,MS,MS
Liberty Seated Half Dollar (1839-1891),6256,1846-O Tall Date,MS,MS
Liberty Seated Half Dollar (1839-1891),6257,1847,MS,MS
Liberty Seated Half Dollar (1839-1891),6258,1847/6,MS,MS
