series,pcgs_id,name,designation,mint_type
Capped Bust Half Dollar (1807-1839),6086,1807 Large Stars 50/20,MS,MS
Capped Bust Half Dollar (1807-1839),39357,1807 Bearded Goddess SRS: R5,MS,MS
Capped Bust Half Dollar (1807-1839),6087,"1807 Capped Bust, Small Stars",MS,MS
Capped Bust Half Dollar (1807-1839),6088,"1807 Capped Bust, Large Stars",MS,MS
Capped Bust Half Dollar (1807-1839),6090,1808,MS,MS
Capped Bust Half Dollar (1807-1839),6091,1808/7,MS,MS
Capped Bust Half Dollar (1807-1839),6092,1809,MS,MS
Capped Bust Half Dollar (1807-1839),6093,1809 XXX Edge,MS,MS
Capped Bust Half Dollar (1807-1839),6094,1809 III Edge,MS,MS
Capped Bust Half Dollar (1807-1839),6095,1810,MS,MS
Capped Bust Half Dollar (1807-1839),6099,1811/10,MS,MS
Capped Bust Half Dollar (1807-1839),6096,1811 Large 8,MS,MS
Capped Bust Half Dollar (1807-1839),6097,1811 Small 8,MS,MS
Capped Bust Half Dollar (1807-1839),6100,1812,MS,MS
Capped Bust Half Dollar (1807-1839),6102,1812/1 Large 8,MS,MS
Capped Bust Half Dollar (1807-1839),6101,1812/1 Small 8,MS,MS
Capped Bust Half Dollar (1807-1839),6103,1813,MS,MS
Capped Bust Half Dollar (1807-1839),6104,1813 50C/UNI,MS,MS
Capped Bust Half Dollar (1807-1839),6105,1814,MS,MS
Capped Bust Half Dollar (1807-1839),6106,1814/3,MS,MS
Capped Bust Half Dollar (1807-1839),6107,1814 E/A,MS,MS
Capped Bust Half Dollar (1807-1839),6108,1815/2,MS,MS
Capped Bust Half Dollar (1807-1839),6109,1817,MS,MS
Capped Bust Half Dollar (1807-1839),6110,181.7 Punctuated Date,MS,MS
Capped Bust Half Dollar (1807-1839),6111,1817/3,MS,MS
Capped Bust Half Dollar (1807-1839),6112,1817/4 11 known,MS,MS
Capped Bust Half Dollar (1807-1839),6113,1818,MS,MS
Capped Bust Half Dollar (1807-1839),6114,1818/7 Small 8,MS,MS
Capped Bust Half Dollar (1807-1839),6115,1818/7 Large 8,MS,MS
Capped Bust Half Dollar (1807-1839),6117,1819,MS,MS
Capped Bust Half Dollar (1807-1839),6118,1819/8 Small 9,MS,MS
Capped Bust Half Dollar (1807-1839),6119,1819/8 Large 9,MS,MS
Capped Bust Half Dollar (1807-1839),6121,"1820 Curl Base 2, Small Date",MS,MS
Capped Bust Half Dollar (1807-1839),6122,"1820 Sq. 2, Lg Date, Knob 2",MS,MS
Capped Bust Half Dollar (1807-1839),86122,"1820 Sq. 2, Lg Date, Knob 2",PL,MS
Capped Bust Half Dollar (1807-1839),6123,"1820 Sq. 2, Lg Date, No Knob",MS,MS
Capped Bust Half Dollar (1807-1839),6125,1820/19 Square Base 2,MS,MS
Capped Bust Half Dollar (1807-1839),6126,1820/19 Curl Base 2,MS,MS
Capped Bust Half Dollar (1807-1839),6128,1821,MS,MS
Capped Bust Half Dollar (1807-1839),6129,1822,MS,MS
Capped Bust Half Dollar (1807-1839),6130,1822/1,MS,MS
Capped Bust Half Dollar (1807-1839),6131,1823,MS,MS
Capped Bust Half Dollar (1807-1839),6132,1823 Broken 3,MS,MS
Capped Bust Half Dollar (1807-1839),6133,1823 Patched 3,MS,MS
Capped Bust Half Dollar (1807-1839),6134,1823 Ugly 3,MS,MS
Capped Bust Half Dollar (1807-1839),6137,1824,MS,MS
Capped Bust Half Dollar (1807-1839),6139,1824/1,MS,MS
Capped Bust Half Dollar (1807-1839),6140,1824/4,MS,MS
Capped Bust Half Dollar (1807-1839),6138,1824 Over Various Dates,MS,MS
Capped Bust Half Dollar (1807-1839),6142,1825,MS,MS
Capped Bust Half Dollar (1807-1839),86142,1825,PL,MS
Capped Bust Half Dollar (1807-1839),6143,1826,MS,MS
Capped Bust Half Dollar (1807-1839),6144,1827 Square Base 2,MS,MS
