series,pcgs_id,name,designation,mint_type
Ike Dollar (1971-1978),7406,1971,MS,MS
Ike Dollar (1971-1978),7407,1971-D,MS,MS
Ike Dollar (1971-1978),87409,1972 Type 1,MS,MS
Ike Dollar (1971-1978),97409,1972 Type 2,MS,MS
Ike Dollar (1971-1978),7409,1972 Type 3,MS,MS
Ike Dollar (1971-1978),7410,1972-D,MS,MS
Ike Dollar (1971-1978),7412,1973,MS,MS
Ike Dollar (1971-1978),7413,1973-D,MS,MS
Ike Dollar (1971-1978),7415,1974,MS,MS
Ike Dollar (1971-1978),7416,1974-D,MS,MS
Ike Dollar (1971-1978),7423,1977,MS,MS
Ike Dollar (1971-1978),7424,1977-D,MS,MS
Ike Dollar (1971-1978),7425,1978,MS,MS
Ike Dollar (1971-1978),7426,1978-D,MS,MS
Ike Dollar (1971-1978),7408,1971-S Silver,MS,MS
Ike Dollar (1971-1978),7411,1972-S Silver,MS,MS
Ike Dollar (1971-1978),7414,1973-S Silver,MS,MS
Ike Dollar (1971-1978),7417,1974-S Silver,MS,MS
Ike Dollar (1971-1978),7418,1976 Type 1,MS,MS
Ike Dollar (1971-1978),7419,1976 Type 2,MS,MS
Ike Dollar (1971-1978),7420,1976-D Type 1,MS,MS
Ike Dollar (1971-1978),7421,1976-D Type 2,MS,MS
Ike Dollar (1971-1978),7422,1976-S Silver,MS,MS
Ike Dollar (1971-1978),97430,1973-S Clad,DCAM,PR
Ike Dollar (1971-1978),97432,1974-S Clad,DCAM,PR
Ike Dollar (1971-1978),97437,1977-S,DCAM,PR
Ike Dollar (1971-1978),97438,1978-S,DCAM,PR
Ike Dollar (1971-1978),7428,1971-S Silver,PR,PR
Ike Dollar (1971-1978),87428,1971-S Silver,CAM,PR
Ike Dollar (1971-1978),97428,1971-S Silver,DCAM,PR
Ike Dollar (1971-1978),518389,1971-S Type 1 Reverse Silver,DCAM,PR
Ike Dollar (1971-1978),7429,1972-S Silver,PR,PR
Ike Dollar (1971-1978),87429,1972-S Silver,CAM,PR
Ike Dollar (1971-1978),97429,1972-S Silver,DCAM,PR
Ike Dollar (1971-1978),7431,1973-S Silver,PR,PR
Ike Dollar (1971-1978),87431,1973-S Silver,CAM,PR
Ike Dollar (1971-1978),97431,1973-S Silver,DCAM,PR
Ike Dollar (1971-1978),87433,1974-S Silver,CAM,PR
Ike Dollar (1971-1978),97433,1974-S Silver,DCAM,PR
Ike Dollar (1971-1978),87434,1976-S Clad Type 1,CAM,PR
Ike Dollar (1971-1978),97434,1976-S Clad Type 1,DCAM,PR
Ike Dollar (1971-1978),87435,1976-S Clad Type 2,CAM,PR
Ike Dollar (1971-1978),97435,1976-S Clad Type 2,DCAM,PR
Ike Dollar (1971-1978),87436,1976-S Silver,CAM,PR
Ike Dollar (1971-1978),97436,1976-S Silver,DCAM,PR
Ike Dollar (1971-1978),62402,1976 No S Type 2 - Silver,PR,PR
