series,pcgs_id,name,designation,mint_type
Liberty Nickel (1883-1913),3841,1883 No 'CENTS',MS,MS
Liberty Nickel (1883-1913),3844,1883 With 'CENTS',MS,MS
Liberty Nickel (1883-1913),3845,1884,MS,MS
Liberty Nickel (1883-1913),3846,1885,MS,MS
Liberty Nickel (1883-1913),3847,1886,MS,MS
Liberty Nickel (1883-1913),3848,1887,MS,MS
Liberty Nickel (1883-1913),3849,1888,MS,MS
Liberty Nickel (1883-1913),3850,1889,MS,MS
Liberty Nickel (1883-1913),3851,1890,MS,MS
Liberty Nickel (1883-1913),3852,1891,MS,MS
Liberty Nickel (1883-1913),3853,1892,MS,MS
Liberty Nickel (1883-1913),3854,1893,MS,MS
Liberty Nickel (1883-1913),3855,1894,MS,MS
Liberty Nickel (1883-1913),3856,1895,MS,MS
Liberty Nickel (1883-1913),3857,1896,MS,MS
Liberty Nickel (1883-1913),3858,1897,MS,MS
Liberty Nickel (1883-1913),3859,1898,MS,MS
Liberty Nickel (1883-1913),3860,1899,MS,MS
Liberty Nickel (1883-1913),3861,1900,MS,MS
Liberty Nickel (1883-1913),3862,1901,MS,MS
Liberty Nickel (1883-1913),3863,1902,MS,MS
Liberty Nickel (1883-1913),3864,1903,MS,MS
Liberty Nickel (1883-1913),3865,1904,MS,MS
Liberty Nickel (1883-1913),3866,1905,MS,MS
Liberty Nickel (1883-1913),3867,1906,MS,MS
Liberty Nickel (1883-1913),3868,1907,MS,MS
Liberty Nickel (1883-1913),3869,1908,MS,MS
Liberty Nickel (1883-1913),3870,1909,MS,MS
Liberty Nickel (1883-1913),3871,1910,MS,MS
Liberty Nickel (1883-1913),83871,1910,PL,MS
Liberty Nickel (1883-1913),3872,1911,MS,MS
Liberty Nickel (1883-1913),3873,1912,MS,MS
Liberty Nickel (1883-1913),3874,1912-D,MS,MS
Liberty Nickel (1883-1913),3875,1912-S,MS,MS
Liberty Nickel (1883-1913),3878,1883 No 'CENTS',PR,PR
Liberty Nickel (1883-1913),83878,1883 No 'CENTS',CAM,PR
Liberty Nickel (1883-1913),93878,1883 No 'CENTS',DCAM,PR
Liberty Nickel (1883-1913),3881,1883 With 'CENTS',PR,PR
Liberty Nickel (1883-1913),83881,1883 With 'CENTS',CAM,PR
Liberty Nickel (1883-1913),93881,1883 With 'CENTS',DCAM,PR
Liberty Nickel (1883-1913),3882,1884,PR,PR
Liberty Nickel (1883-1913),83882,1884,CAM,PR
Liberty Nickel (1883-1913),93882,1884,DCAM,PR
Liberty Nickel (1883-1913),3883,1885,PR,PR
Liberty Nickel (1883-1913),83883,1885,CAM,PR
Liberty Nickel (1883-1913),93883,1885,DCAM,PR
Liberty Nickel (1883-1913),3884,1886,PR,PR
Liberty Nickel (1883-1913),83884,1886,CAM,PR
Liberty Nickel (1883-1913),93884,1886,DCAM,PR
Liberty Nickel (1883-1913),3885,1887,PR,PR
Liberty Nickel (1883-1913),83885,1887,CAM,PR
Liberty Nickel (1883-1913),3886,1888,PR,PR
Liberty Nickel (1883-1913),83886,1888,CAM,PR
Liberty Nickel (1883-1913),3887,1889,PR,PR
Liberty Nickel (1883-1913),83887,1889,CAM,PR
Liberty Nickel (1883-1913),3888,1890,PR,PR
Liberty Nickel (1883-1913),83888,1890,CAM,PR
Liberty Nickel (1883-1913),93888,1890,DCAM,PR
Liberty Nickel (1883-1913),3889,1891,PR,PR
Liberty Nickel (1883-1913),83889,1891,CAM,PR
Liberty Nickel (1883-1913),93889,1891,DCAM,PR
Liberty Nickel (1883-1913),3890,1892,PR,PR
Liberty Nickel (1883-1913),83890,1892,CAM,PR
Liberty Nickel (1883-1913),93890,1892,DCAM,PR
Liberty Nickel (1883-1913),3891,1893,PR,PR
Liberty Nickel (1883-1913),83891,1893,CAM,PR
Liberty Nickel (1883-1913),93891,1893,DCAM,PR
Liberty Nickel (1883-1913),3892,1894,PR,PR
Liberty Nickel (1883-1913),83892,1894,CAM,PR
Liberty Nickel (1883-1913),3893,1895,PR,PR
Liberty Nickel (1883-1913),83893,1895,CAM,PR
Liberty Nickel (1883-1913),93893,1895,DCAM,PR
Liberty Nickel (1883-1913),3894,1896,PR,PR
Liberty Nickel (1883-1913),83894,1896,CAM,PR
Liberty Nickel (1883-1913),93894,1896,DCAM,PR
Liberty Nickel (1883-1913),3895,1897,PR,PR
Liberty Nickel (1883-1913),83895,1897,CAM,PR
Liberty Nickel (1883-1913),93895,1897,DCAM,PR
Liberty Nickel (1883-1913),3896,1898,PR,PR
Liberty Nickel (1883-1913),83896,1898,CAM,PR
Liberty Nickel (1883-1913),93896,1898,DCAM,PR
Liberty Nickel (1883-1913),3897,1899,PR,PR
Liberty Nickel (1883-1913),83897,1899,CAM,PR
Liberty Nickel (1883-1913),3898,1900,PR,PR
Liberty Nickel (1883-1913),83898,1900,CAM,PR
Liberty Nickel (1883-1913),3899,1901,PR,PR
Liberty Nickel (1883-1913),83899,1901,CAM,PR
Liberty Nickel (1883-1913),93899,1901,DCAM,PR
Liberty Nickel (1883-1913),3900,1902,PR,PR
Liberty Nickel (1883-1913),83900,1902,CAM,PR
Liberty Nickel (1883-1913),3901,1903,PR,PR
Liberty Nickel (1883-1913),83901,1903,CAM,PR
Liberty Nickel (1883-1913),93901,1903,DCAM,PR
Liberty Nickel (1883-1913),3902,1904,PR,PR
