series,pcgs_id,name,designation,mint_type
Shield Nickel (1866-1883),3790,1866 With Rays,MS,MS
Shield Nickel (1866-1883),3791,1867 With Rays,MS,MS
Shield Nickel (1866-1883),3794,1867 Without Rays,MS,MS
Shield Nickel (1866-1883),3795,1868,MS,MS
Shield Nickel (1866-1883),3796,1869,MS,MS
Shield Nickel (1866-1883),3797,1870,MS,MS
Shield Nickel (1866-1883),3798,1871,MS,MS
Shield Nickel (1866-1883),3799,1872,MS,MS
Shield Nickel (1866-1883),3800,1873 Open 3,MS,MS
Shield Nickel (1866-1883),3802,1873 Large/Small 3,MS,MS
Shield Nickel (1866-1883),38394,1873 Lg/Sm 3 FS-1301,MS,MS
Shield Nickel (1866-1883),3801,1873 Closed 3,MS,MS
Shield Nickel (1866-1883),3803,1874,MS,MS
Shield Nickel (1866-1883),3804,1875,MS,MS
Shield Nickel (1866-1883),3805,1876,MS,MS
Shield Nickel (1866-1883),3808,1879,MS,MS
Shield Nickel (1866-1883),3810,1880,MS,MS
Shield Nickel (1866-1883),3811,1881,MS,MS
Shield Nickel (1866-1883),3812,1882,MS,MS
Shield Nickel (1866-1883),3813,1883 Shield,MS,MS
Shield Nickel (1866-1883),3814,1883/2 Shield,MS,MS
Shield Nickel (1866-1883),3817,1866,PR,PR
Shield Nickel (1866-1883),83817,1866,CAM,PR
Shield Nickel (1866-1883),93817,1866,DCAM,PR
Shield Nickel (1866-1883),3818,1867 Est. 60 known,PR,PR
Shield Nickel (1866-1883),83818,1867,CAM,PR
Shield Nickel (1866-1883),519406,1867 No Rays - Pattern Rev,PR,PR
Shield Nickel (1866-1883),519407,"1867 No Rays, Pattern Reverse",CAM,PR
Shield Nickel (1866-1883),3821,1867,PR,PR
Shield Nickel (1866-1883),83821,1867,CAM,PR
Shield Nickel (1866-1883),93821,1867 No Rays,DCAM,PR
Shield Nickel (1866-1883),3822,1868,PR,PR
Shield Nickel (1866-1883),83822,1868,CAM,PR
Shield Nickel (1866-1883),93822,1868,DCAM,PR
Shield Nickel (1866-1883),3823,1869,PR,PR
Shield Nickel (1866-1883),83823,1869,CAM,PR
Shield Nickel (1866-1883),3824,1870,PR,PR
Shield Nickel (1866-1883),83824,1870,CAM,PR
Shield Nickel (1866-1883),3825,1871,PR,PR
Shield Nickel (1866-1883),83825,1871,CAM,PR
Shield Nickel (1866-1883),93825,1871,DCAM,PR
Shield Nickel (1866-1883),3826,1872,PR,PR
Shield Nickel (1866-1883),83826,1872,CAM,PR
Shield Nickel (1866-1883),3827,1873 Closed 3,PR,PR
Shield Nickel (1866-1883),83827,1873 Closed 3,CAM,PR
Shield Nickel (1866-1883),3828,1874,PR,PR
Shield Nickel (1866-1883),83828,1874,CAM,PR
Shield Nickel (1866-1883),93828,1874,DCAM,PR
Shield Nickel (1866-1883),3829,1875,PR,PR
Shield Nickel (1866-1883),83829,1875,CAM,PR
Shield Nickel (1866-1883),3830,1876,PR,PR
Shield Nickel (1866-1883),83830,1876,CAM,PR
Shield Nickel (1866-1883),93830,1876,DCAM,PR
Shield Nickel (1866-1883),3831,1877,PR,PR
Shield Nickel (1866-1883),83831,1877,CAM,PR
Shield Nickel (1866-1883),93831,1877,DCAM,PR
Shield Nickel (1866-1883),3832,1878,PR,PR
Shield Nickel (1866-1883),83832,1878,CAM,PR
Shield Nickel (1866-1883),93832,1878,DCAM,PR
Shield Nickel (1866-1883),3833,1879,PR,PR
Shield Nickel (1866-1883),83833,1879,CAM,PR
Shield Nickel (1866-1883),93833,1879,DCAM,PR
Shield Nickel (1866-1883),3834,1879/8,PR,PR
Shield Nickel (1866-1883),83834,1879/8,CAM,PR
Shield Nickel (1866-1883),93834,1879/8,DCAM,PR
Shield Nickel (1866-1883),3835,1880,PR,PR
Shield Nickel (1866-1883),83835,1880,CAM,PR
Shield Nickel (1866-1883),93835,1880,DCAM,PR
Shield Nickel (1866-1883),3836,1881,PR,PR
Shield Nickel (1866-1883),83836,1881,CAM,PR
Shield Nickel (1866-1883),93836,1881,DCAM,PR
Shield Nickel (1866-1883),3837,1882,PR,PR
Shield Nickel (1866-1883),83837,1882,CAM,PR
Shield Nickel (1866-1883),93837,1882,DCAM,PR
Shield Nickel (1866-1883),3838,1883 Shield,PR,PR
Shield Nickel (1866-1883),83838,1883 Shield,CAM,PR
