series,pcgs_id,name,designation,mint_type
St. Gaudens $20 (1907-1933),9135,"1907 High Relief, Wire Edge",MS,MS
St. Gaudens $20 (1907-1933),9136,"1907 High Relief, Flat Edge",MS,MS
St. Gaudens $20 (1907-1933),9141,1907 Saint-Gaudens,MS,MS
St. Gaudens $20 (1907-1933),9142,1908 No Motto,MS,MS
St. Gaudens $20 (1907-1933),9143,1908-D No Motto,MS,MS
St. Gaudens $20 (1907-1933),9147,1908 Motto,MS,MS
St. Gaudens $20 (1907-1933),9148,1908-D Motto,MS,MS
St. Gaudens $20 (1907-1933),9149,1908-S,MS,MS
St. Gaudens $20 (1907-1933),9150,1909,MS,MS
St. Gaudens $20 (1907-1933),9151,1909/8,MS,MS
St. Gaudens $20 (1907-1933),9152,1909-D,MS,MS
St. Gaudens $20 (1907-1933),9153,1909-S,MS,MS
St. Gaudens $20 (1907-1933),9154,1910,MS,MS
St. Gaudens $20 (1907-1933),9155,1910-D,MS,MS
St. Gaudens $20 (1907-1933),9156,1910-S,MS,MS
St. Gaudens $20 (1907-1933),9157,1911,MS,MS
St. Gaudens $20 (1907-1933),9158,1911-D,MS,MS
St. Gaudens $20 (1907-1933),145010,1911-D/D RPM FS-501,MS,MS
St. Gaudens $20 (1907-1933),9159,1911-S,MS,MS
St. Gaudens $20 (1907-1933),9160,1912,MS,MS
St. Gaudens $20 (1907-1933),9161,1913,MS,MS
St. Gaudens $20 (1907-1933),9162,1913-D,MS,MS
St. Gaudens $20 (1907-1933),9163,1913-S,MS,MS
St. Gaudens $20 (1907-1933),9164,1914,MS,MS
St. Gaudens $20 (1907-1933),9165,1914-D,MS,MS
St. Gaudens $20 (1907-1933),9166,1914-S,MS,MS
St. Gaudens $20 (1907-1933),9167,1915,MS,MS
St. Gaudens $20 (1907-1933),9168,1915-S,MS,MS
St. Gaudens $20 (1907-1933),9169,1916-S,MS,MS
St. Gaudens $20 (1907-1933),9170,1920,MS,MS
St. Gaudens $20 (1907-1933),9171,1920-S 100 to 150 known,MS,MS
St. Gaudens $20 (1907-1933),9172,1921 About 150 known,MS,MS
St. Gaudens $20 (1907-1933),9173,1922,MS,MS
St. Gaudens $20 (1907-1933),9174,1922-S,MS,MS
St. Gaudens $20 (1907-1933),9175,1923,MS,MS
St. Gaudens $20 (1907-1933),9176,1923-D,MS,MS
St. Gaudens $20 (1907-1933),9177,1924,MS,MS
St. Gaudens $20 (1907-1933),9178,1924-D,MS,MS
St. Gaudens $20 (1907-1933),9179,1924-S,MS,MS
St. Gaudens $20 (1907-1933),9180,1925,MS,MS
St. Gaudens $20 (1907-1933),9181,1925-D,MS,MS
St. Gaudens $20 (1907-1933),9182,1925-S,MS,MS
St. Gaudens $20 (1907-1933),9183,1926,MS,MS
St. Gaudens $20 (1907-1933),9184,1926-D,MS,MS
St. Gaudens $20 (1907-1933),9185,1926-S,MS,MS
St. Gaudens $20 (1907-1933),9186,1927,MS,MS
St. Gaudens $20 (1907-1933),9187,1927-D 15 to 18 known,MS,MS
St. Gaudens $20 (1907-1933),9188,1927-S,MS,MS
St. Gaudens $20 (1907-1933),9189,1928,MS,MS
St. Gaudens $20 (1907-1933),9190,1929,MS,MS
St. Gaudens $20 (1907-1933),9191,1930-S 50 to 75 known,MS,MS
St. Gaudens $20 (1907-1933),9192,1931 100 to 150 known,MS,MS
St. Gaudens $20 (1907-1933),9193,1931-D 100 to 150 known,MS,MS
St. Gaudens $20 (1907-1933),9194,1932 about 100 known,MS,MS
St. Gaudens $20 (1907-1933),9195,1933 15 to 20 known,MS,MS
St. Gaudens $20 (1907-1933),9131,1907 Extremely High Relief Lettered Edge 15 known,PR,PR
St. Gaudens $20 (1907-1933),9130,1907 Extremely High Relief Plain Edge one known,PR,PR
St. Gaudens $20 (1907-1933),9132,1907 Extremely High Relief Inverted Edge Letters 2 known,PR,PR
St. Gaudens $20 (1907-1933),9198,1907 Saint Small Edge Letters one known,PR,PR
St. Gaudens $20 (1907-1933),9205,1908 Matte 60 to 75 known,PR,PR
St. Gaudens $20 (1907-1933),9206,1909 40 to 45 known,PR,PR
St. Gaudens $20 (1907-1933),9207,1910 60 to 75 known,PR,PR
St. Gaudens $20 (1907-1933),9208,1911 50 to 65 known,PR,PR
St. Gaudens $20 (1907-1933),9209,1912 45 to 55 known,PR,PR
St. Gaudens $20 (1907-1933),9210,1913 40 to 45 known,PR,PR
St. Gaudens $20 (1907-1933),9211,1914 40 to 45 known,PR,PR
St. Gaudens $20 (1907-1933),9212,1915 35 to 40 known,PR,PR
St. Gaudens $20 (1907-1933),89172,1921 Satin Special Strike,SP,SP
St. Gaudens $20 (1907-1933),680810,1910 Experimental Finish,SP,SP
