series,pcgs_id,name,designation,mint_type
Roosevelt Dime (1946 to Date),5225,1950,PR,PR
Roosevelt Dime (1946 to Date),85225,1950,CAM,PR
Roosevelt Dime (1946 to Date),95225,1950,DCAM,PR
Roosevelt Dime (1946 to Date),5226,1951,PR,PR
Roosevelt Dime (1946 to Date),85226,1951,CAM,PR
Roosevelt Dime (1946 to Date),95226,1951,DCAM,PR
Roosevelt Dime (1946 to Date),5227,1952,PR,PR
Roosevelt Dime (1946 to Date),85227,1952,CAM,PR
Roosevelt Dime (1946 to Date),95227,1952,DCAM,PR
Roosevelt Dime (1946 to Date),5228,1953,PR,PR
Roosevelt Dime (1946 to Date),85228,1953,CAM,PR
Roosevelt Dime (1946 to Date),95228,1953,DCAM,PR
Roosevelt Dime (1946 to Date),5229,1954,PR,PR
Roosevelt Dime (1946 to Date),85229,1954,CAM,PR
Roosevelt Dime (1946 to Date),95229,1954,DCAM,PR
Roosevelt Dime (1946 to Date),5230,1955,PR,PR
Roosevelt Dime (1946 to Date),85230,1955,CAM,PR
Roosevelt Dime (1946 to Date),95230,1955,DCAM,PR
Roosevelt Dime (1946 to Date),5231,1956,PR,PR
Roosevelt Dime (1946 to Date),85231,1956,CAM,PR
Roosevelt Dime (1946 to Date),95231,1956,DCAM,PR
Roosevelt Dime (1946 to Date),5232,1957,PR,PR
Roosevelt Dime (1946 to Date),85232,1957,CAM,PR
Roosevelt Dime (1946 to Date),95232,1957,DCAM,PR
Roosevelt Dime (1946 to Date),5233,1958,PR,PR
Roosevelt Dime (1946 to Date),85233,1958,CAM,PR
Roosevelt Dime (1946 to Date),95233,1958,DCAM,PR
Roosevelt Dime (1946 to Date),5234,1959,PR,PR
Roosevelt Dime (1946 to Date),85234,1959,CAM,PR
Roosevelt Dime (1946 to Date),95234,1959,DCAM,PR
Roosevelt Dime (1946 to Date),5235,1960,PR,PR
Roosevelt Dime (1946 to Date),85235,1960,CAM,PR
Roosevelt Dime (1946 to Date),95235,1960,DCAM,PR
Roosevelt Dime (1946 to Date),5223,1960 Doubled Die Obverse,PR,PR
Roosevelt Dime (1946 to Date),85223,1960 Doubled Die Obverse,CAM,PR
Roosevelt Dime (1946 to Date),95223,1960 Doubled Die Obverse,DCAM,PR
Roosevelt Dime (1946 to Date),5236,1961,PR,PR
Roosevelt Dime (1946 to Date),85236,1961,CAM,PR
Roosevelt Dime (1946 to Date),95236,1961,DCAM,PR
Roosevelt Dime (1946 to Date),5237,1962,PR,PR
Roosevelt Dime (1946 to Date),85237,1962,CAM,PR
Roosevelt Dime (1946 to Date),95237,1962,DCAM,PR
Roosevelt Dime (1946 to Date),5238,1963,PR,PR
Roosevelt Dime (1946 to Date),85238,1963,CAM,PR
Roosevelt Dime (1946 to Date),95238,1963,DCAM,PR
Roosevelt Dime (1946 to Date),5224,1963 Doubled Die Reverse,PR,PR
Roosevelt Dime (1946 to Date),85224,1963 Doubled Die Reverse,CAM,PR
Roosevelt Dime (1946 to Date),5239,1964,PR,PR
Roosevelt Dime (1946 to Date),85239,1964,CAM,PR
Roosevelt Dime (1946 to Date),95239,1964,DCAM,PR
Roosevelt Dime (1946 to Date),95275,1992-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95280,1993-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95278,1994-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95281,1995-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95283,1996-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95285,1997-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95287,1998-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95289,1999-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95291,2000-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95293,2001-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95301,2002-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95307,2003-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95309,2004-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95311,2005-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),95317,2006-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),149529,2007-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),394938,2008-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),407276,2009-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),418806,2010-S Silver,DCAM,PR
Roosevelt Dime (1946 to Date),505079,2011-S Silver,DCAM,PR
