series,pcgs_id,name,designation,mint_type
Draped Bust Half Dollar (1796-1807),6858,"1795 Draped Bust, Centered",MS,MS
Draped Bust Half Dollar (1796-1807),96858,"1795 Draped Bust, Off-Center",MS,MS
Draped Bust Half Dollar (1796-1807),6859,"1796 Small Date, Small Letters",MS,MS
Draped Bust Half Dollar (1796-1807),6860,"1796 Small Date, Large Letters",MS,MS
Draped Bust Half Dollar (1796-1807),6861,"1796 Large Date, Small Letters",MS,MS
Draped Bust Half Dollar (1796-1807),6863,"1797 9x7 Stars, Large Letters",MS,MS
Draped Bust Half Dollar (1796-1807),6865,1797 10x6 Stars,MS,MS
Draped Bust Half Dollar (1796-1807),6866,"1797 9x7 Stars, Small Letters",MS,MS
Draped Bust Half Dollar (1796-1807),6867,"1798 Small Eagle, 13 Stars",MS,MS
Draped Bust Half Dollar (1796-1807),6868,"1798 Small Eagle, 15 Stars",MS,MS
Draped Bust Half Dollar (1796-1807),6873,1798 Large Eagle,MS,MS
Draped Bust Half Dollar (1796-1807),40008,"1798 Knob 9, 5 Lines",MS,MS
Draped Bust Half Dollar (1796-1807),40012,"1798 Knob 9, 4 Lines",MS,MS
Draped Bust Half Dollar (1796-1807),40016,"1798 Pointed 9, 5 Vertical Lines",MS,MS
Draped Bust Half Dollar (1796-1807),40018,"1798 Pointed 9, 4 Vertical Lines",MS,MS
Draped Bust Half Dollar (1796-1807),6875,1798 Knob 9,MS,MS
Draped Bust Half Dollar (1796-1807),6876,1798 10 Arrows,MS,MS
Draped Bust Half Dollar (1796-1807),6874,1798 5 Stripes,MS,MS
Draped Bust Half Dollar (1796-1807),6877,1798 Wide Date,MS,MS
Draped Bust Half Dollar (1796-1807),6878,1799,MS,MS
Draped Bust Half Dollar (1796-1807),6880,"1799 Irregular Date, 13 Stars",MS,MS
Draped Bust Half Dollar (1796-1807),6879,"1799 Irregular Date, 15 Stars",MS,MS
Draped Bust Half Dollar (1796-1807),6881,1799 Obverse Stars 8x5,MS,MS
Draped Bust Half Dollar (1796-1807),6883,1799/8 15 Reverse Stars,MS,MS
Draped Bust Half Dollar (1796-1807),6884,1799/8 13 Reverse Stars,MS,MS
Draped Bust Half Dollar (1796-1807),6887,1800,MS,MS
Draped Bust Half Dollar (1796-1807),6889,1800 Dotted Date,MS,MS
Draped Bust Half Dollar (1796-1807),6890,1800 12 Arrows,MS,MS
Draped Bust Half Dollar (1796-1807),6891,1800 10 Arrows,MS,MS
Draped Bust Half Dollar (1796-1807),6892,1800 AMERICAI,MS,MS
Draped Bust Half Dollar (1796-1807),40081,"1800 BB-191, AMERICAI SRS: R4",MS,MS
Draped Bust Half Dollar (1796-1807),6888,"1800 Wide Date, Low 8",MS,MS
Draped Bust Half Dollar (1796-1807),6893,1801,MS,MS
Draped Bust Half Dollar (1796-1807),40087,1802,MS,MS
Draped Bust Half Dollar (1796-1807),40090,1802/1 SRS: R4,MS,MS
Draped Bust Half Dollar (1796-1807),6900,1803 Small 3,MS,MS
Draped Bust Half Dollar (1796-1807),6901,1803 Large 3,MS,MS
Draped Bust Half Dollar (1796-1807),6904,1801 2 known,PR,PR
Draped Bust Half Dollar (1796-1807),6905,1802 4 known,PR,PR
Draped Bust Half Dollar (1796-1807),86905,1802,CAM,PR
Draped Bust Half Dollar (1796-1807),6906,1803 4 known,PR,PR
Draped Bust Half Dollar (1796-1807),86906,1803,CAM,PR
Draped Bust Half Dollar (1796-1807),6907,1804 Original - Class I 8 known,PR,PR
Draped Bust Half Dollar (1796-1807),414488,1804 Restrike - Class II,PR,PR
Draped Bust Half Dollar (1796-1807),6908,1804 Restrike - Class III 6 known,PR,PR
Draped Bust Half Dollar (1796-1807),6869,"1795 Draped Bust, Centered",SP,SP
Draped Bust Half Dollar (1796-1807),96859,"1795 BB-51, Off-Center Bust",SP,SP
