series,pcgs_id,name,designation,mint_type
Classic Head $5 (1834-1838),8171,1834 Plain 4,MS,MS
Classic Head $5 (1834-1838),813158,"1834 Classic Head, Plain 4",PL,MS
Classic Head $5 (1834-1838),8172,1834 Crosslet 4,MS,MS
Classic Head $5 (1834-1838),8173,1835,MS,MS
Classic Head $5 (1834-1838),8174,1836,MS,MS
Classic Head $5 (1834-1838),8175,1837,MS,MS
Classic Head $5 (1834-1838),8176,1838,MS,MS
Classic Head $5 (1834-1838),8177,1838-C,MS,MS
Classic Head $5 (1834-1838),8178,1838-D,MS,MS
Classic Head $5 (1834-1838),8180,"1834 Classic Head, Plain 4 4 known",PR,PR
Classic Head $5 (1834-1838),88180,"1834 Classic Head, Plain 4",CAM,PR
Classic Head $5 (1834-1838),98180,"1834 Classic Head, Plain 4",DCAM,PR
Classic Head $5 (1834-1838),8182,1836 2 to 4 known,PR,PR
Classic Head $5 (1834-1838),45299,1836,CAM,PR
