series,pcgs_id,name,designation,mint_type
Liberty Seated Quarter (1838-1891),5391,1838,MS,MS
Liberty Seated Quarter (1838-1891),5392,1839,MS,MS
Liberty Seated Quarter (1838-1891),5393,1840-O No Drapery,MS,MS
Liberty Seated Quarter (1838-1891),5397,1840 Drapery,MS,MS
Liberty Seated Quarter (1838-1891),5398,1840-O Drapery,MS,MS
Liberty Seated Quarter (1838-1891),5399,1841,MS,MS
Liberty Seated Quarter (1838-1891),5400,1841-O,MS,MS
Liberty Seated Quarter (1838-1891),5401,1842,MS,MS
Liberty Seated Quarter (1838-1891),5402,1842-O Large Date,MS,MS
Liberty Seated Quarter (1838-1891),5403,1842-O Small Date,MS,MS
Liberty Seated Quarter (1838-1891),5404,1843,MS,MS
Liberty Seated Quarter (1838-1891),5405,1843-O,MS,MS
Liberty Seated Quarter (1838-1891),5406,1844,MS,MS
Liberty Seated Quarter (1838-1891),5407,1844-O,MS,MS
Liberty Seated Quarter (1838-1891),5408,1845,MS,MS
Liberty Seated Quarter (1838-1891),5409,1846,MS,MS
Liberty Seated Quarter (1838-1891),5410,1847,MS,MS
Liberty Seated Quarter (1838-1891),5411,1847-O,MS,MS
Liberty Seated Quarter (1838-1891),5412,1848,MS,MS
Liberty Seated Quarter (1838-1891),5413,1849,MS,MS
Liberty Seated Quarter (1838-1891),5414,1849-O,MS,MS
Liberty Seated Quarter (1838-1891),5415,1850,MS,MS
Liberty Seated Quarter (1838-1891),5416,1850-O,MS,MS
Liberty Seated Quarter (1838-1891),5417,1851,MS,MS
Liberty Seated Quarter (1838-1891),5418,1851-O,MS,MS
Liberty Seated Quarter (1838-1891),5419,1852,MS,MS
Liberty Seated Quarter (1838-1891),5420,1852-O,MS,MS
Liberty Seated Quarter (1838-1891),5421,1853 No Arrows,MS,MS
Liberty Seated Quarter (1838-1891),5438,1856,MS,MS
Liberty Seated Quarter (1838-1891),5439,1856-O,MS,MS
Liberty Seated Quarter (1838-1891),5440,1856-S,MS,MS
Liberty Seated Quarter (1838-1891),5442,1857,MS,MS
Liberty Seated Quarter (1838-1891),5443,1857-O,MS,MS
Liberty Seated Quarter (1838-1891),5444,1857-S,MS,MS
Liberty Seated Quarter (1838-1891),5445,1858,MS,MS
Liberty Seated Quarter (1838-1891),5446,1858-O,MS,MS
Liberty Seated Quarter (1838-1891),5447,1858-S,MS,MS
Liberty Seated Quarter (1838-1891),5448,1859,MS,MS
Liberty Seated Quarter (1838-1891),5449,1859-O,MS,MS
Liberty Seated Quarter (1838-1891),5450,1859-S,MS,MS
Liberty Seated Quarter (1838-1891),5451,1860,MS,MS
Liberty Seated Quarter (1838-1891),5452,1860-O,MS,MS
Liberty Seated Quarter (1838-1891),5453,1860-S,MS,MS
Liberty Seated Quarter (1838-1891),5454,1861,MS,MS
Liberty Seated Quarter (1838-1891),5455,1861-S,MS,MS
Liberty Seated Quarter (1838-1891),5456,1862,MS,MS
Liberty Seated Quarter (1838-1891),5457,1862-S,MS,MS
Liberty Seated Quarter (1838-1891),5458,1863,MS,MS
Liberty Seated Quarter (1838-1891),5459,1864,MS,MS
Liberty Seated Quarter (1838-1891),5460,1864-S,MS,MS
Liberty Seated Quarter (1838-1891),5461,1865,MS,MS
Liberty Seated Quarter (1838-1891),5462,1865-S,MS,MS
Liberty Seated Quarter (1838-1891),5426,1853,MS,MS
Liberty Seated Quarter (1838-1891),5427,1853/4,MS,MS
Liberty Seated Quarter (1838-1891),5428,1853-O,MS,MS
Liberty Seated Quarter (1838-1891),5432,1854,MS,MS
Liberty Seated Quarter (1838-1891),5433,1854-O,MS,MS
Liberty Seated Quarter (1838-1891),5434,1854-O Huge O,MS,MS
Liberty Seated Quarter (1838-1891),5435,1855,MS,MS
Liberty Seated Quarter (1838-1891),5436,1855-O,MS,MS
Liberty Seated Quarter (1838-1891),5437,1855-S,MS,MS
Liberty Seated Quarter (1838-1891),5468,1866,MS,MS
Liberty Seated Quarter (1838-1891),5469,1866-S,MS,MS
Liberty Seated Quarter (1838-1891),5470,1867,MS,MS
Liberty Seated Quarter (1838-1891),5471,1867-S,MS,MS
Liberty Seated Quarter (1838-1891),5472,1868,MS,MS
Liberty Seated Quarter (1838-1891),5473,1868-S,MS,MS
Liberty Seated Quarter (1838-1891),5474,1869,MS,MS
Liberty Seated Quarter (1838-1891),5475,1869-S,MS,MS
Liberty Seated Quarter (1838-1891),5476,1870,MS,MS
Liberty Seated Quarter (1838-1891),5477,1870-CC,MS,MS
Liberty Seated Quarter (1838-1891),5478,1871,MS,MS
Liberty Seated Quarter (1838-1891),5479,1871-CC,MS,MS
Liberty Seated Quarter (1838-1891),5480,1871-S,MS,MS
Liberty Seated Quarter (1838-1891),5481,1872,MS,MS
Liberty Seated Quarter (1838-1891),5482,1872-CC,MS,MS
Liberty Seated Quarter (1838-1891),5483,1872-S,MS,MS
Liberty Seated Quarter (1838-1891),5484,1873 Closed 3,MS,MS
