series,pcgs_id,name,designation,mint_type
Flying Eagle Cent (1856-1858),2013,"1856 500-600 known",MS,MS
Flying Eagle Cent (1856-1858),2016,1857,MS,MS
Flying Eagle Cent (1856-1858),888436,"1857 Obverse of 1856, FS-401a","PL",MS
Flying Eagle Cent (1856-1858),2019,1858 Large Letters,MS,MS
Flying Eagle Cent (1856-1858),2022,1858/7 Strong,MS,MS
Flying Eagle Cent (1856-1858),532214,1858/(7) Weak,MS,MS
Flying Eagle Cent (1856-1858),2020,1858 Small Letters,MS,MS
Flying Eagle Cent (1856-1858),2037,1856,PR,PR
Flying Eagle Cent (1856-1858),882037,1856,CAM,PR
Flying Eagle Cent (1856-1858),2040,1857,PR,PR
Flying Eagle Cent (1856-1858),82040,1857,CAM,PR
Flying Eagle Cent (1856-1858),2043,1858 Small Letters,PR,PR
Flying Eagle Cent (1856-1858),2044,1858 Small Letters,CAM,PR
Flying Eagle Cent (1856-1858),2042,1858 Large Letters,PR,PR
Flying Eagle Cent (1856-1858),82042,1858 Large Letters,CAM,PR
