series,pcgs_id,name,designation,mint_type
Draped Bust Dollar (1795-1804),6858,"1795 Draped Bust, Centered",MS,MS
Draped Bust Dollar (1795-1804),96858,"1795 Draped Bust, Off-Center",MS,MS
Draped Bust Dollar (1795-1804),6859,"1796 Small Date, Small Letters",MS,MS
Draped Bust Dollar (1795-1804),6860,"1796 Small Date, Large Letters",MS,MS
Draped Bust Dollar (1795-1804),6861,"1796 Large Date, Small Letters",MS,MS
Draped Bust Dollar (1795-1804),6863,"1797 9x7 Stars, Large Letters",MS,MS
Draped Bust Dollar (1795-1804),6865,1797 10x6 Stars,MS,MS
Draped Bust Dollar (1795-1804),6866,"1797 9x7 Stars, Small Letters",MS,MS
Draped Bust Dollar (1795-1804),6867,"1798 Small Eagle, 13 Stars",MS,MS
Draped Bust Dollar (1795-1804),6868,"1798 Small Eagle, 15 Stars",MS,MS
Draped Bust Dollar (1795-1804),6873,1798 Large Eagle,MS,MS
Draped Bust Dollar (1795-1804),40008,"1798 Knob 9, 5 Lines",MS,MS
Draped Bust Dollar (1795-1804),40012,"1798 Knob 9, 4 Lines",MS,MS
Draped Bust Dollar (1795-1804),40016,"1798 Pointed 9, 5 Vertical Lines",MS,MS
Draped Bust Dollar (1795-1804),40018,"1798 Pointed 9, 4 Vertical Lines",MS,MS
Draped Bust Dollar (1795-1804),6875,1798 Knob 9,MS,MS
Draped Bust Dollar (1795-1804),6876,1798 10 Arrows,MS,MS
Draped Bust Dollar (1795-1804),6874,1798 5 Stripes,MS,MS
Draped Bust Dollar (1795-1804),6877,1798 Wide Date,MS,MS
Draped Bust Dollar (1795-1804),6878,1799,MS,MS
Draped Bust Dollar (1795-1804),6880,"1799 Irregular Date, 13 Stars",MS,MS
Draped Bust Dollar (1795-1804),6879,"1799 Irregular Date, 15 Stars",MS,MS
Draped Bust Dollar (1795-1804),6881,1799 Obverse Stars 8x5,MS,MS
Draped Bust Dollar (1795-1804),6883,1799/8 15 Reverse Stars,MS,MS
Draped Bust Dollar (1795-1804),6884,1799/8 13 Reverse Stars,MS,MS
Draped Bust Dollar (1795-1804),6887,1800,MS,MS
Draped Bust Dollar (1795-1804),6889,1800 Dotted Date,MS,MS
Draped Bust Dollar (1795-1804),6890,1800 12 Arrows,MS,MS
Draped Bust Dollar (1795-1804),6891,1800 10 Arrows,MS,MS
Draped Bust Dollar (1795-1804),6892,1800 AMERICAI,MS,MS
Draped Bust Dollar (1795-1804),40081,"1800 BB-191, AMERICAI SRS: R4",MS,MS
Draped Bust Dollar (1795-1804),6888,"1800 Wide Date, Low 8",MS,MS
Draped Bust Dollar (1795-1804),6893,1801,MS,MS
Draped Bust Dollar (1795-1804),40087,1802,MS,MS
Draped Bust Dollar (1795-1804),40090,1802/1 SRS: R4,MS,MS
Draped Bust Dollar (1795-1804),6900,1803 Small 3,MS,MS
Draped Bust Dollar (1795-1804),6901,1803 Large 3,MS,MS
Draped Bust Dollar (1795-1804),6904,1801 2 known,PR,PR
Draped Bust Dollar (1795-1804),6905,1802 4 known,PR,PR
Draped Bust Dollar (1795-1804),86905,1802,CAM,PR
Draped Bust Dollar (1795-1804),6906,1803 4 known,PR,PR
Draped Bust Dollar (1795-1804),86906,1803,CAM,PR
Draped Bust Dollar (1795-1804),6907,1804 Original - Class I 8 known,PR,PR
Draped Bust Dollar (1795-1804),414488,1804 Restrike - Class II,PR,PR
Draped Bust Dollar (1795-1804),6908,1804 Restrike - Class III 6 known,PR,PR
Draped Bust Dollar (1795-1804),6869,"1795 Draped Bust, Centered",SP,SP
Draped Bust Dollar (1795-1804),96859,"1795 BB-51, Off-Center Bust",SP,SP
