series,pcgs_id,name,designation,mint_type
Barber Half Dollar (1892-1915),6461,1892,MS,MS
Barber Half Dollar (1892-1915),6462,1892-O,MS,MS
Barber Half Dollar (1892-1915),6463,1892-O Micro O Under 100 known,MS,MS
Barber Half Dollar (1892-1915),6464,1892-S,MS,MS
Barber Half Dollar (1892-1915),86464,1892-S,PL,MS
Barber Half Dollar (1892-1915),6465,1893,MS,MS
Barber Half Dollar (1892-1915),86465,1893,PL,MS
Barber Half Dollar (1892-1915),6466,1893-O,MS,MS
Barber Half Dollar (1892-1915),6467,1893-S,MS,MS
Barber Half Dollar (1892-1915),6468,1894,MS,MS
Barber Half Dollar (1892-1915),6469,1894-O,MS,MS
Barber Half Dollar (1892-1915),6470,1894-S,MS,MS
Barber Half Dollar (1892-1915),86470,1894-S,PL,MS
Barber Half Dollar (1892-1915),6471,1895,MS,MS
Barber Half Dollar (1892-1915),6472,1895-O,MS,MS
Barber Half Dollar (1892-1915),6473,1895-S,MS,MS
Barber Half Dollar (1892-1915),779046,1895-S,PL,MS
Barber Half Dollar (1892-1915),6474,1896,MS,MS
Barber Half Dollar (1892-1915),6475,1896-O,MS,MS
Barber Half Dollar (1892-1915),6476,1896-S,MS,MS
Barber Half Dollar (1892-1915),6477,1897,MS,MS
Barber Half Dollar (1892-1915),86477,1897,PL,MS
Barber Half Dollar (1892-1915),6478,1897-O,MS,MS
Barber Half Dollar (1892-1915),6479,1897-S,MS,MS
Barber Half Dollar (1892-1915),6480,1898,MS,MS
Barber Half Dollar (1892-1915),86480,1898,PL,MS
Barber Half Dollar (1892-1915),6481,1898-O,MS,MS
Barber Half Dollar (1892-1915),6482,1898-S,MS,MS
Barber Half Dollar (1892-1915),6483,1899,MS,MS
Barber Half Dollar (1892-1915),6484,1899-O,MS,MS
Barber Half Dollar (1892-1915),6485,1899-S,MS,MS
Barber Half Dollar (1892-1915),6486,1900,MS,MS
Barber Half Dollar (1892-1915),6487,1900-O,MS,MS
Barber Half Dollar (1892-1915),6488,1900-S,MS,MS
Barber Half Dollar (1892-1915),6489,1901,MS,MS
Barber Half Dollar (1892-1915),6490,1901-O,MS,MS
Barber Half Dollar (1892-1915),6491,1901-S,MS,MS
Barber Half Dollar (1892-1915),6492,1902,MS,MS
Barber Half Dollar (1892-1915),6493,1902-O,MS,MS
Barber Half Dollar (1892-1915),6494,1902-S,MS,MS
Barber Half Dollar (1892-1915),6495,1903,MS,MS
Barber Half Dollar (1892-1915),6496,1903-O,MS,MS
Barber Half Dollar (1892-1915),6497,1903-S,MS,MS
Barber Half Dollar (1892-1915),6498,1904,MS,MS
Barber Half Dollar (1892-1915),6499,1904-O,MS,MS
Barber Half Dollar (1892-1915),6500,1904-S,MS,MS
Barber Half Dollar (1892-1915),6501,1905,MS,MS
Barber Half Dollar (1892-1915),6502,1905-O,MS,MS
Barber Half Dollar (1892-1915),6503,1905-S,MS,MS
Barber Half Dollar (1892-1915),6504,1906,MS,MS
Barber Half Dollar (1892-1915),6505,1906-D,MS,MS
Barber Half Dollar (1892-1915),6506,1906-O,MS,MS
Barber Half Dollar (1892-1915),6507,1906-S,MS,MS
Barber Half Dollar (1892-1915),6508,1907,MS,MS
Barber Half Dollar (1892-1915),6509,1907-D,MS,MS
Barber Half Dollar (1892-1915),6510,1907-O,MS,MS
Barber Half Dollar (1892-1915),6511,1907-S,MS,MS
Barber Half Dollar (1892-1915),6512,1908,MS,MS
Barber Half Dollar (1892-1915),6513,1908-D,MS,MS
Barber Half Dollar (1892-1915),6514,1908-O,MS,MS
Barber Half Dollar (1892-1915),6515,1908-S,MS,MS
Barber Half Dollar (1892-1915),6516,1909,MS,MS
Barber Half Dollar (1892-1915),6517,1909-O,MS,MS
Barber Half Dollar (1892-1915),6518,1909-S,MS,MS
Barber Half Dollar (1892-1915),6519,1910,MS,MS
Barber Half Dollar (1892-1915),6520,1910-S,MS,MS
Barber Half Dollar (1892-1915),6521,1911,MS,MS
Barber Half Dollar (1892-1915),6522,1911-D,MS,MS
Barber Half Dollar (1892-1915),6523,1911-S,MS,MS
Barber Half Dollar (1892-1915),6524,1912,MS,MS
Barber Half Dollar (1892-1915),6525,1912-D,MS,MS
Barber Half Dollar (1892-1915),6526,1912-S,MS,MS
Barber Half Dollar (1892-1915),6527,1913,MS,MS
Barber Half Dollar (1892-1915),6528,1913-D,MS,MS
Barber Half Dollar (1892-1915),6529,1913-S,MS,MS
Barber Half Dollar (1892-1915),6530,1914,MS,MS
Barber Half Dollar (1892-1915),6531,1914-S,MS,MS
Barber Half Dollar (1892-1915),6532,1915,MS,MS
Barber Half Dollar (1892-1915),6533,1915-D,MS,MS
Barber Half Dollar (1892-1915),6534,1915-S,MS,MS
Barber Half Dollar (1892-1915),86484,1899-O,PL,MS
Barber Half Dollar (1892-1915),6539,1892,PR,PR
Barber Half Dollar (1892-1915),86539,1892,CAM,PR
Barber Half Dollar (1892-1915),96539,1892,DCAM,PR
Barber Half Dollar (1892-1915),6540,1893,PR,PR
Barber Half Dollar (1892-1915),86540,1893,CAM,PR
Barber Half Dollar (1892-1915),96540,1893,DCAM,PR
Barber Half Dollar (1892-1915),6541,1894,PR,PR
Barber Half Dollar (1892-1915),86541,1894,CAM,PR
Barber Half Dollar (1892-1915),96541,1894,DCAM,PR
Barber Half Dollar (1892-1915),6542,1895,PR,PR
Barber Half Dollar (1892-1915),86542,1895,CAM,PR
Barber Half Dollar (1892-1915),96542,1895,DCAM,PR
Barber Half Dollar (1892-1915),6543,1896,PR,PR
Barber Half Dollar (1892-1915),86543,1896,CAM,PR
Barber Half Dollar (1892-1915),96543,1896,DCAM,PR
Barber Half Dollar (1892-1915),6544,1897,PR,PR
Barber Half Dollar (1892-1915),86544,1897,CAM,PR
Barber Half Dollar (1892-1915),96544,1897,DCAM,PR
Barber Half Dollar (1892-1915),6545,1898,PR,PR
Barber Half Dollar (1892-1915),86545,1898,CAM,PR
Barber Half Dollar (1892-1915),96545,1898,DCAM,PR
Barber Half Dollar (1892-1915),6546,1899,PR,PR
Barber Half Dollar (1892-1915),86546,1899,CAM,PR
Barber Half Dollar (1892-1915),96546,1899,DCAM,PR
Barber Half Dollar (1892-1915),6547,1900,PR,PR
Barber Half Dollar (1892-1915),86547,1900,CAM,PR
Barber Half Dollar (1892-1915),96547,1900,DCAM,PR
Barber Half Dollar (1892-1915),6548,1901,PR,PR
Barber Half Dollar (1892-1915),86548,1901,CAM,PR
Barber Half Dollar (1892-1915),96548,1901,DCAM,PR
Barber Half Dollar (1892-1915),6549,1902,PR,PR
Barber Half Dollar (1892-1915),86549,1902,CAM,PR
Barber Half Dollar (1892-1915),6550,1903,PR,PR
Barber Half Dollar (1892-1915),86550,1903,CAM,PR
Barber Half Dollar (1892-1915),6551,1904,PR,PR
Barber Half Dollar (1892-1915),86551,1904,CAM,PR
Barber Half Dollar (1892-1915),6552,1905,PR,PR
Barber Half Dollar (1892-1915),86552,1905,CAM,PR
Barber Half Dollar (1892-1915),6553,1906,PR,PR
Barber Half Dollar (1892-1915),86553,1906,CAM,PR
Barber Half Dollar (1892-1915),6554,1907,PR,PR
Barber Half Dollar (1892-1915),86554,1907,CAM,PR
Barber Half Dollar (1892-1915),6555,1908,PR,PR
Barber Half Dollar (1892-1915),86555,1908,CAM,PR
Barber Half Dollar (1892-1915),6556,1909,PR,PR
Barber Half Dollar (1892-1915),86556,1909,CAM,PR
Barber Half Dollar (1892-1915),96556,1909,DCAM,PR
Barber Half Dollar (1892-1915),6557,1910,PR,PR
Barber Half Dollar (1892-1915),86557,1910,CAM,PR
Barber Half Dollar (1892-1915),6558,1911,PR,PR
Barber Half Dollar (1892-1915),86558,1911,CAM,PR
Barber Half Dollar (1892-1915),96558,1911,DCAM,PR
Barber Half Dollar (1892-1915),6559,1912,PR,PR
Barber Half Dollar (1892-1915),86559,1912,CAM,PR
Barber Half Dollar (1892-1915),6560,1913,PR,PR
Barber Half Dollar (1892-1915),86560,1913,CAM,PR
Barber Half Dollar (1892-1915),6561,1914,PR,PR
Barber Half Dollar (1892-1915),86561,1914,CAM,PR
Barber Half Dollar (1892-1915),6562,1915,PR,PR
Barber Half Dollar (1892-1915),86562,1915,CAM,PR
