series,pcgs_id,name,designation,mint_type
Peace Dollar (1921-1935),7356,1921,MS,MS
Peace Dollar (1921-1935),7357,1922,MS,MS
Peace Dollar (1921-1935),7358,1922-D,MS,MS
Peace Dollar (1921-1935),7359,1922-S,MS,MS
Peace Dollar (1921-1935),7360,1923,MS,MS
Peace Dollar (1921-1935),7361,1923-D,MS,MS
Peace Dollar (1921-1935),7362,1923-S,MS,MS
Peace Dollar (1921-1935),7363,1924,MS,MS
Peace Dollar (1921-1935),7364,1924-S,MS,MS
Peace Dollar (1921-1935),7365,1925,MS,MS
Peace Dollar (1921-1935),7366,1925-S,MS,MS
Peace Dollar (1921-1935),7367,1926,MS,MS
Peace Dollar (1921-1935),7368,1926-D,MS,MS
Peace Dollar (1921-1935),7369,1926-S,MS,MS
Peace Dollar (1921-1935),7370,1927,MS,MS
Peace Dollar (1921-1935),7371,1927-D,MS,MS
Peace Dollar (1921-1935),7372,1927-S,MS,MS
Peace Dollar (1921-1935),7373,1928,MS,MS
Peace Dollar (1921-1935),7374,1928-S,MS,MS
Peace Dollar (1921-1935),7375,1934,MS,MS
Peace Dollar (1921-1935),7376,1934-D,MS,MS
Peace Dollar (1921-1935),7377,1934-S,MS,MS
Peace Dollar (1921-1935),7378,1935,MS,MS
Peace Dollar (1921-1935),7379,1935-S,MS,MS
Peace Dollar (1921-1935),97384,1922 Modified High Relief Production Trial J-2020 Unique,MS,MS
Peace Dollar (1921-1935),7382,1921 Matte Finish Est. 5-8 known,PR,PR
Peace Dollar (1921-1935),7383,"1922 Matte Finish, High Relief Est. 5-8 known",PR,PR
