series,pcgs_id,name,designation,mint_type
Capped Bust Quarter (1815-1838),5321,1815,MS,MS
Capped Bust Quarter (1815-1838),785444,"1815 'E'",MS,MS
Capped Bust Quarter (1815-1838),785446,"1815 'L'",MS,MS
Capped Bust Quarter (1815-1838),5322,1818,MS,MS
Capped Bust Quarter (1815-1838),5323,1818/5,MS,MS
Capped Bust Quarter (1815-1838),5325,1819 Small 9,MS,MS
Capped Bust Quarter (1815-1838),5326,1819 Large 9,MS,MS
Capped Bust Quarter (1815-1838),5328,1820 Small 0,MS,MS
Capped Bust Quarter (1815-1838),515284,1820 Medium 0,MS,MS
Capped Bust Quarter (1815-1838),5329,1820 Large 0,MS,MS
Capped Bust Quarter (1815-1838),5331,1821,MS,MS
Capped Bust Quarter (1815-1838),5332,1822,MS,MS
Capped Bust Quarter (1815-1838),5333,1822 25/50C,MS,MS
Capped Bust Quarter (1815-1838),5334,1823/2 30-40 known,MS,MS
Capped Bust Quarter (1815-1838),5335,1824/2,MS,MS
Capped Bust Quarter (1815-1838),38974,1825/4/2 Browning 1 SRS: R5,MS,MS
Capped Bust Quarter (1815-1838),38975,1825/4/(2) Browning 2 SRS: R2,MS,MS
Capped Bust Quarter (1815-1838),38973,1825/4/(2) Browning 3 SRS: R3,MS,MS
Capped Bust Quarter (1815-1838),5342,1828,MS,MS
Capped Bust Quarter (1815-1838),5343,1828 25/50C 50 to 75 known,MS,MS
Capped Bust Quarter (1815-1838),5348,1831 Small Letters,MS,MS
Capped Bust Quarter (1815-1838),85348,1831 Small Letters,PL,MS
Capped Bust Quarter (1815-1838),5349,1831 Large Letters,MS,MS
Capped Bust Quarter (1815-1838),85349,1831 Large Letters,PL,MS
Capped Bust Quarter (1815-1838),5351,1832,MS,MS
Capped Bust Quarter (1815-1838),5352,1833,MS,MS
Capped Bust Quarter (1815-1838),5353,1834,MS,MS
Capped Bust Quarter (1815-1838),85353,1834,PL,MS
Capped Bust Quarter (1815-1838),5354,1835,MS,MS
Capped Bust Quarter (1815-1838),5355,1836,MS,MS
Capped Bust Quarter (1815-1838),5356,1837,MS,MS
Capped Bust Quarter (1815-1838),85356,1837,PL,MS
Capped Bust Quarter (1815-1838),5357,1838 Capped Bust,MS,MS
Capped Bust Quarter (1815-1838),691584,1818 B-8,PR,PR
Capped Bust Quarter (1815-1838),5365,1820 4 known,PR,PR
Capped Bust Quarter (1815-1838),5366,1821 4 to 5 known SRS: R7,PR,PR
Capped Bust Quarter (1815-1838),5369,1822 3 known,PR,PR
Capped Bust Quarter (1815-1838),5367,1822 25/50C 3 known,PR,PR
Capped Bust Quarter (1815-1838),5368,1823/2 Unique,PR,PR
Capped Bust Quarter (1815-1838),5370,1824/2 Unique,PR,PR
Capped Bust Quarter (1815-1838),5371,1825/4/2 Browning 2 2 known,PR,PR
Capped Bust Quarter (1815-1838),5373,1827/3 Original 9 known,PR,PR
Capped Bust Quarter (1815-1838),85373,1827/3 Original,CAM,PR
Capped Bust Quarter (1815-1838),5374,1827/3 Restrike Est. 10 known,PR,PR
Capped Bust Quarter (1815-1838),5375,1828 Est. 6 to 8 known SRS: R7,PR,PR
Capped Bust Quarter (1815-1838),5378,1831 Large Letters Est. 10-15 known,PR,PR
Capped Bust Quarter (1815-1838),410001,1831 Large Letters,CAM,PR
Capped Bust Quarter (1815-1838),5381,1833 Est. 3-5 known,PR,PR
Capped Bust Quarter (1815-1838),85381,1833,CAM,PR
Capped Bust Quarter (1815-1838),95381,1833,DCAM,PR
Capped Bust Quarter (1815-1838),5382,1834 Est. 8 to 10 known,PR,PR
Capped Bust Quarter (1815-1838),85382,1834,CAM,PR
Capped Bust Quarter (1815-1838),5383,1835 Est. 6 to 8 known,PR,PR
Capped Bust Quarter (1815-1838),85383,1835,CAM,PR
Capped Bust Quarter (1815-1838),5384,1836 Est. 3 to 5 known,PR,PR
Capped Bust Quarter (1815-1838),85384,1836,CAM,PR
Capped Bust Quarter (1815-1838),5386,1838 Capped Bust 3 known,PR,PR
